branch,fid,kind,sub_a,sub_b,kv,rate,touches_external,length_km,circuit
17586,L:19998:19999:100,L,19998,19999,100.0,147.23,False,3.702046285457894,1
17587,L:20000:20007:100,L,20000,20007,100.0,155.01,False,6.6644945015093695,1
17588,L:20000:20007:100,L,20000,20007,100.0,155.01,False,6.6644945015093695,2
17589,L:20003:20010:100,L,20003,20010,100.0,138.47,False,8.220398970087023,1
17590,L:20004:20289:100,L,20289,20004,100.0,127.76,False,3.3474462250885284,1
17591,L:20004:21378:100,L,20004,21378,100.0,115.18,False,11.742350075146467,1
17592,B:20005:230,B,20005,20005,230.0,0.0,False,0.0,1
17593,L:20005:20300:230,L,20005,20300,230.0,505.01,False,9.996347388325669,1
17594,L:20006:20275:100,L,20006,20275,100.0,127.63,False,5.021835444900632,1
17595,L:20006:20305:100,L,20305,20006,100.0,125.09,False,3.9844602925683774,1
17596,X:20007:230:100,X,20007,20007,230.0,246.37,False,0.0,1
17597,X:20007:230:100,X,20007,20007,230.0,246.37,False,0.0,2
17598,X:20007:230:100,X,20007,20007,230.0,246.37,False,0.0,3
17599,X:20007:230:100,X,20007,20007,230.0,246.37,False,0.0,4
17600,B:20007:230,B,20007,20007,230.0,0.0,False,0.0,1
17601,L:20007:20254:230,L,20254,20007,230.0,539.87,False,8.726127364929747,1
17602,L:20007:21394:230,L,20007,21394,230.0,566.64,False,22.893446173921703,1
17603,L:20007:20009:100,L,20009,20007,100.0,153.01,False,3.050174320276166,1
17604,L:20007:20009:100,L,20009,20007,100.0,153.01,False,3.050174320276166,2
17605,L:20007:20010:100,L,20010,20007,100.0,148.16,False,3.743757416410698,1
17606,L:20008:20253:100,L,20253,20008,100.0,124.94,False,3.5394206767745975,1
17607,L:20011:20012:100,L,20012,20011,100.0,125.42,False,11.093930924948276,1
17608,X:20012:100:1,X,20012,20012,100.0,616.41,False,0.0,1
17609,B:20012:100,B,20012,20012,100.0,0.0,False,0.0,1
17610,B:20012:100,B,20012,20012,100.0,0.0,False,0.0,2
17611,X:20012:14:1,X,20012,20012,13.8,308.2,False,0.0,1
17612,X:20012:14:1,X,20012,20012,13.8,308.2,False,0.0,2
17613,L:20012:20256:100,L,20256,20012,100.0,114.46,False,12.887157664564828,1
17614,L:20013:20015:100,L,20015,20013,100.0,131.6,False,2.878928805688553,1
17615,L:20013:20026:100,L,20013,20026,100.0,124.46,False,11.053839886746045,1
17616,B:20014:100,B,20014,20014,100.0,0.0,False,0.0,1
17617,L:20014:20037:100,L,20014,20037,100.0,114.93,False,3.6724886227014073,1
17618,L:20014:20042:100,L,20042,20014,100.0,136.1,False,9.795972860656947,1
17619,L:20015:20037:100,L,20015,20037,100.0,140.45,False,8.33540435314728,1
17620,L:20016:20018:100,L,20016,20018,100.0,124.71,False,4.259477578077261,1
17621,B:20017:100,B,20017,20017,100.0,0.0,False,0.0,1
17622,X:20018:230:138,X,20018,20018,230.0,143.21,False,0.0,1
17623,B:20018:230,B,20018,20018,230.0,0.0,False,0.0,1
17624,X:20018:138:100,X,20018,20018,138.0,68.0,False,0.0,1
17625,B:20018:138,B,20018,20018,138.0,0.0,False,0.0,1
17626,L:20018:20218:100,L,20218,20018,100.0,111.29,False,4.940311520479193,1
17627,L:20018:20032:230,L,20018,20032,230.0,484.28,False,18.194681287963128,1
17628,L:20019:20043:100,L,20019,20043,100.0,129.62,False,19.13339675328589,1
17629,B:20020:100,B,20020,20020,100.0,0.0,False,0.0,1
17630,L:20020:20025:100,L,20025,20020,100.0,116.88,False,9.696948710363571,1
17631,L:20020:20225:100,L,20020,20225,100.0,125.8,False,8.285329081823082,1
17632,L:20021:20022:100,L,20021,20022,100.0,118.5,False,11.938274868723674,1
17633,L:20021:20225:100,L,20021,20225,100.0,121.84,False,6.102010312407261,1
17634,L:20022:20025:100,L,20022,20025,100.0,105.28,False,6.531779174447629,1
17635,L:20022:20227:100,L,20227,20022,100.0,118.53,False,10.518531120910717,1
17636,L:20023:20089:100,L,20023,20089,100.0,122.82,False,10.740024138943673,1
17637,B:20024:100,B,20024,20024,100.0,0.0,False,0.0,1
17638,L:20024:20027:100,L,20027,20024,100.0,142.32,False,5.5074309901996665,1
17639,L:20024:20035:100,L,20024,20035,100.0,129.67,False,7.489856044830899,1
17640,L:20027:20215:100,L,20027,20215,100.0,111.56,False,4.792966558168923,1
17641,L:20028:20220:100,L,20220,20028,100.0,141.19,False,6.116155811680895,1
17642,L:20028:20224:100,L,20028,20224,100.0,144.96,False,5.483206170910189,1
17643,B:20029:100,B,20029,20029,100.0,0.0,False,0.0,1
17644,L:20029:20215:100,L,20029,20215,100.0,121.2,False,4.361669018587779,1
17645,L:20029:20306:100,L,20306,20029,100.0,133.1,False,7.232703996656987,1
17646,L:20030:20035:100,L,20030,20035,100.0,111.75,False,3.3961209781280988,1
17647,L:20030:20041:100,L,20030,20041,100.0,121.63,False,8.746781812188864,1
17648,L:20031:20036:100,L,20036,20031,100.0,120.7,False,4.919491051543992,1
17649,L:20031:20039:100,L,20039,20031,100.0,132.14,False,4.752172274091374,1
17650,B:20032:230,B,20032,20032,230.0,0.0,False,0.0,1
17651,L:20032:20034:230,L,20034,20032,230.0,511.33,False,14.76554900245688,1
17652,L:20032:20216:230,L,20032,20216,230.0,536.79,False,13.68183062970956,1
17653,B:20033:230,B,20033,20033,230.0,0.0,False,0.0,1
17654,L:20033:20216:230,L,20216,20033,230.0,522.48,False,15.925066748638079,1
17655,L:20033:20223:230,L,20033,20223,230.0,501.23,False,24.419132207758743,1
17656,L:20034:20040:230,L,20034,20040,230.0,534.17,False,15.459428412792548,1
17657,L:20035:20038:100,L,20035,20038,100.0,126.53,False,5.863104729999484,1
17658,B:20036:100,B,20036,20036,100.0,0.0,False,0.0,1
17659,L:20036:20038:100,L,20036,20038,100.0,98.35,False,2.3726415969072394,1
17660,B:20037:100,B,20037,20037,100.0,0.0,False,0.0,1
17661,L:20037:20041:100,L,20037,20041,100.0,138.01,False,8.062254292377165,1
17662,L:20037:20043:100,L,20037,20043,100.0,125.7,False,10.680379197514114,1
17663,L:20039:20041:100,L,20039,20041,100.0,136.53,False,2.1630066358950906,1
17664,L:20039:20044:100,L,20039,20044,100.0,122.73,False,7.752433338938372,1
17665,X:20040:500:230,X,20040,20040,500.0,1027.42,False,0.0,1
17666,B:20040:500,B,20040,20040,500.0,0.0,False,0.0,1
17667,X:20040:230:138,X,20040,20040,230.0,209.45,False,0.0,1
17668,X:20040:230:138,X,20040,20040,230.0,209.45,False,0.0,2
17669,X:20040:230:138,X,20040,20040,230.0,209.45,False,0.0,3
17670,X:20040:138:100,X,20040,20040,138.0,115.35,False,0.0,1
17671,X:20040:138:100,X,20040,20040,138.0,115.35,False,0.0,2
17672,X:20040:138:100,X,20040,20040,138.0,115.35,False,0.0,3
17673,X:20040:138:100,X,20040,20040,138.0,115.35,False,0.0,4
17674,X:20040:138:100,X,20040,20040,138.0,115.35,False,0.0,5
17675,L:20040:20041:100,L,20040,20041,100.0,160.53,False,5.43493605838528,1
17676,L:20040:20041:100,L,20040,20041,100.0,160.53,False,5.43493605838528,2
17677,L:20040:20044:100,L,20040,20044,100.0,141.64,False,7.536193807771212,1
17678,B:20043:100,B,20043,20043,100.0,0.0,False,0.0,1
17679,B:20044:100,B,20044,20044,100.0,0.0,False,0.0,1
17680,L:20045:20047:100,L,20045,20047,100.0,129.17,False,8.091543601998273,1
17681,L:20046:20183:100,L,20183,20046,100.0,113.15,False,5.547027974449797,1
17682,L:20046:20200:100,L,20200,20046,100.0,122.02,False,4.617978985343515,1
17683,B:20047:100,B,20047,20047,100.0,0.0,False,0.0,1
17684,L:20047:20192:100,L,20047,20192,100.0,132.91,False,4.637882813293766,1
17685,B:20048:100,B,20048,20048,100.0,0.0,False,0.0,1
17686,L:20048:20062:100,L,20062,20048,100.0,125.48,False,8.09872069941058,1
17687,L:20048:20273:100,L,20048,20273,100.0,132.56,False,4.724321293537912,1
17688,B:20049:100,B,20049,20049,100.0,0.0,False,0.0,1
17689,L:20049:20139:100,L,20139,20049,100.0,127.7,False,7.031608449952668,1
17690,L:20049:20240:100,L,20049,20240,100.0,137.87,False,6.705609593872077,1
17691,B:20050:100,B,20050,20050,100.0,0.0,False,0.0,1
17692,L:20050:20052:100,L,20050,20052,100.0,123.68,False,3.2571848834474397,1
17693,L:20050:20186:100,L,20186,20050,100.0,107.17,False,3.7476369589393173,1
17694,B:20051:100,B,20051,20051,100.0,0.0,False,0.0,1
17695,L:20051:20086:100,L,20051,20086,100.0,135.73,False,3.620145953224444,1
17696,L:20051:20190:100,L,20190,20051,100.0,123.74,False,4.63431952169461,1
17697,B:20052:100,B,20052,20052,100.0,0.0,False,0.0,1
17698,L:20052:20192:100,L,20052,20192,100.0,139.73,False,5.910848890791866,1
17699,L:20054:20056:230,L,20056,20054,230.0,514.54,False,13.431941894953535,1
17700,B:20055:100,B,20055,20055,100.0,0.0,False,0.0,1
17701,B:20056:230,B,20056,20056,230.0,0.0,False,0.0,1
17702,L:20056:20063:230,L,20063,20056,230.0,537.91,False,20.708788833472358,1
17703,L:20057:20301:100,L,20057,20301,100.0,122.15,False,6.772869161876814,1
17704,L:20058:20273:100,L,20273,20058,100.0,130.87,False,11.845803929400944,1
17705,B:20059:100,B,20059,20059,100.0,0.0,False,0.0,1
17706,L:20061:20240:100,L,20061,20240,100.0,140.81,False,4.33104402002011,1
17707,L:20061:20281:100,L,20281,20061,100.0,135.09,False,0.9290453210865136,1
17708,B:20062:100,B,20062,20062,100.0,0.0,False,0.0,1
17709,L:20062:20064:100,L,20064,20062,100.0,113.67,False,5.908076634674765,1
17710,X:20063:500:230,X,20063,20063,500.0,991.51,False,0.0,1
17711,B:20063:500,B,20063,20063,500.0,0.0,False,0.0,1
17712,L:20063:20303:500,L,20303,20063,500.0,2921.07,False,33.092861696230976,1
17713,L:20063:20199:230,L,20199,20063,230.0,527.72,False,25.694532264310343,1
17714,L:20064:20190:100,L,20190,20064,100.0,108.01,False,9.026301968093586,1
17715,B:20065:100,B,20065,20065,100.0,0.0,False,0.0,1
17716,L:20066:21751:100,L,20066,21751,100.0,118.13,False,16.848657196287128,1
17717,L:20067:20120:100,L,20067,20120,100.0,129.66,False,7.945630706778678,1
17718,L:20069:20120:100,L,20120,20069,100.0,146.37,False,7.818708605541376,1
17719,L:20070:20251:100,L,20070,20251,100.0,136.8,False,9.31385689911392,1
17720,L:20070:20255:100,L,20070,20255,100.0,135.39,False,9.037653669661495,1
17721,B:20071:100,B,20071,20071,100.0,0.0,False,0.0,1
17722,L:20071:20131:100,L,20071,20131,100.0,136.96,False,20.3017303851063,1
17723,L:20071:20280:100,L,20071,20280,100.0,151.83,False,10.893683875603775,1
17724,L:20071:20280:100,L,20071,20280,100.0,151.83,False,10.893683875603775,2
17725,L:20071:20307:100,L,20071,20307,100.0,142.85,False,5.203935166170521,1
17726,L:20072:20073:100,L,20073,20072,100.0,126.61,True,13.357414615525823,1
17727,L:20072:20124:100,L,20072,20124,100.0,141.8,False,19.852650281991714,1
17728,B:20074:100,B,20074,20074,100.0,0.0,False,0.0,1
17729,L:20074:20079:100,L,20074,20079,100.0,126.14,False,9.833967726738216,1
17730,B:20075:100,B,20075,20075,100.0,0.0,False,0.0,1
17731,L:20075:20124:100,L,20124,20075,100.0,158.93,False,11.108457100924845,1
17732,L:20075:20124:100,L,20124,20075,100.0,158.93,False,11.108457100924845,2
17733,L:20075:20271:100,L,20075,20271,100.0,162.36,True,15.525608101052134,1
17734,L:20075:20271:100,L,20075,20271,100.0,162.36,True,15.525608101052134,2
17735,B:20076:100,B,20076,20076,100.0,0.0,False,0.0,1
17736,L:20076:20078:100,L,20076,20078,100.0,137.08,True,16.623356582350944,1
17737,L:20077:20131:100,L,20077,20131,100.0,135.72,False,18.693109932848728,1
17738,L:20077:20271:100,L,20077,20271,100.0,140.02,True,20.271268025046883,1
17739,L:20078:20079:100,L,20078,20079,100.0,134.5,True,8.533357406724758,1
17740,L:20080:20123:100,L,20080,20123,100.0,140.37,False,13.773065205885167,1
17741,L:20080:20124:100,L,20124,20080,100.0,144.99,False,6.68856451076042,1
17742,B:20081:100,B,20081,20081,100.0,0.0,False,0.0,1
17743,L:20081:20085:100,L,20085,20081,100.0,117.31,False,15.245624429841513,1
17744,L:20081:21753:100,L,21753,20081,100.0,104.04,False,14.307894399434819,1
17745,L:20083:20084:100,L,20083,20084,100.0,134.35,False,10.153164320904986,1
17746,L:20083:20085:100,L,20085,20083,100.0,124.52,False,10.182444089794915,1
17747,L:20083:20304:100,L,20083,20304,100.0,142.77,False,9.443505484567204,1
17748,X:20086:230:1,X,20086,20086,230.0,248.4,False,0.0,1
17749,B:20086:230,B,20086,20086,230.0,0.0,False,0.0,1
17750,L:20086:20096:230,L,20086,20096,230.0,574.27,False,23.60917815916212,1
17751,L:20086:20177:230,L,20086,20177,230.0,644.79,False,19.030449806873445,1
17752,L:20086:20203:230,L,20203,20086,230.0,547.7,False,11.02020424451157,1
17753,L:20086:20303:230,L,20086,20303,230.0,637.55,False,29.806634127207555,1
17754,X:20086:100:1,X,20086,20086,100.0,223.4,False,0.0,1
17755,L:20086:20160:100,L,20160,20086,100.0,131.01,False,7.139549165973401,1
17756,L:20086:20198:100,L,20086,20198,100.0,136.4,False,11.11911254538593,1
17757,X:20086:14:1,X,20086,20086,13.8,25.0,False,0.0,1
17758,L:20087:20165:100,L,20165,20087,100.0,106.07,False,6.186758270019553,1
17759,L:20087:20180:100,L,20087,20180,100.0,122.48,False,4.7630844979232725,1
17760,B:20088:100,B,20088,20088,100.0,0.0,False,0.0,1
17761,L:20088:20112:100,L,20112,20088,100.0,132.78,False,3.3401326920973338,1
17762,L:20088:20184:100,L,20184,20088,100.0,121.21,False,2.6133360950707316,1
17763,L:20088:20194:100,L,20088,20194,100.0,135.91,False,11.923209251334198,1
17764,L:20089:20090:100,L,20090,20089,100.0,130.2,False,11.041996956269612,1
17765,B:20090:100,B,20090,20090,100.0,0.0,False,0.0,1
17766,L:20090:20097:100,L,20090,20097,100.0,135.01,False,22.008165086563,1
17767,X:20091:230:100,X,20091,20091,230.0,228.43,False,0.0,1
17768,X:20091:230:100,X,20091,20091,230.0,228.43,False,0.0,2
17769,X:20091:230:100,X,20091,20091,230.0,228.43,False,0.0,3
17770,B:20091:230,B,20091,20091,230.0,0.0,False,0.0,1
17771,L:20091:20206:100,L,20091,20206,100.0,159.41,False,4.658097471566189,1
17772,L:20091:20206:100,L,20091,20206,100.0,159.41,False,4.658097471566189,2
17773,L:20091:20207:100,L,20091,20207,100.0,143.78,False,4.439557469743325,1
17774,L:20091:20108:230,L,20108,20091,230.0,500.33,False,15.497518407754526,1
17775,L:20092:20107:100,L,20092,20107,100.0,120.35,False,3.195142664934199,1
17776,L:20092:20209:100,L,20092,20209,100.0,130.19,False,10.155478037626986,1
17777,L:20093:20110:100,L,20110,20093,100.0,123.15,False,5.456230032060408,1
17778,L:20094:20107:100,L,20094,20107,100.0,120.45,False,9.148694534091556,1
17779,L:20094:20207:100,L,20207,20094,100.0,127.63,False,9.52870091521689,1
17780,B:20095:100,B,20095,20095,100.0,0.0,False,0.0,1
17781,L:20095:20103:100,L,20103,20095,100.0,122.86,False,11.063142670463543,1
17782,L:20095:20284:100,L,20284,20095,100.0,134.39,False,3.998817152802501,1
17783,L:20096:20097:230,L,20097,20096,230.0,426.26,False,17.424896486949695,1
17784,L:20096:20108:230,L,20096,20108,230.0,520.07,False,18.73810296854999,1
17785,X:20097:500:1,X,20097,20097,500.0,1078.84,False,0.0,1
17786,B:20097:500,B,20097,20097,500.0,0.0,False,0.0,1
17787,B:20097:500,B,20097,20097,500.0,0.0,False,0.0,2
17788,X:20097:230:100,X,20097,20097,230.0,264.06,False,0.0,1
17789,X:20097:230:100,X,20097,20097,230.0,264.06,False,0.0,2
17790,X:20097:230:100,X,20097,20097,230.0,264.06,False,0.0,3
17791,X:20097:230:100,X,20097,20097,230.0,264.06,False,0.0,4
17792,X:20097:230:1,X,20097,20097,230.0,1028.84,False,0.0,1
17793,L:20097:20098:100,L,20097,20098,100.0,144.69,False,6.200395151848415,1
17794,L:20097:20104:100,L,20104,20097,100.0,144.6,False,3.4519716308647364,1
17795,L:20097:20106:100,L,20106,20097,100.0,146.2,False,8.66124023359452,1
17796,L:20097:20110:100,L,20097,20110,100.0,139.82,False,17.879055988778756,1
17797,L:20097:20111:100,L,20097,20111,100.0,156.49,False,10.73748158382671,1
17798,L:20097:20111:100,L,20097,20111,100.0,156.49,False,10.73748158382671,2
17799,L:20097:20209:100,L,20097,20209,100.0,136.02,False,15.339262899121506,1
17800,X:20097:14:1,X,20097,20097,13.8,50.0,False,0.0,1
17801,L:20098:20105:100,L,20105,20098,100.0,130.78,False,13.863205588083247,1
17802,B:20099:100,B,20099,20099,100.0,0.0,False,0.0,1
17803,L:20099:20105:100,L,20099,20105,100.0,125.27,False,8.446236867558648,1
17804,L:20101:20111:100,L,20101,20111,100.0,142.57,False,20.032697409955958,1
17805,L:20101:20142:100,L,20142,20101,100.0,126.73,False,11.556989823079418,1
17806,L:20101:20202:100,L,20202,20101,100.0,109.23,False,11.535029414132332,1
17807,L:20102:20141:100,L,20141,20102,100.0,111.06,False,6.0371666223594875,1
17808,L:20102:20162:100,L,20102,20162,100.0,106.04,False,20.701848466383463,1
17809,L:20102:20176:100,L,20102,20176,100.0,116.35,False,4.160958421848935,1
17810,L:20103:20107:100,L,20103,20107,100.0,105.58,False,25.9239242281776,1
17811,L:20103:20182:100,L,20103,20182,100.0,116.74,False,23.552117816565822,1
17812,L:20104:20201:100,L,20104,20201,100.0,132.8,False,23.87962573884138,1
17813,L:20109:20201:100,L,20201,20109,100.0,120.48,False,1.7490284944314614,1
17814,L:20109:20316:100,L,20109,20316,100.0,105.23,False,5.689982636053068,1
17815,L:20110:20209:100,L,20110,20209,100.0,107.72,False,3.0252323985520033,1
17816,L:20111:20284:100,L,20284,20111,100.0,130.38,False,0.8924399999999878,1
17817,B:20112:100,B,20112,20112,100.0,0.0,False,0.0,1
17818,L:20112:20202:100,L,20112,20202,100.0,126.85,False,4.410922052896186,1
17819,L:20113:20114:100,L,20113,20114,100.0,144.83,False,3.88908675295009,1
17820,X:20114:230:100,X,20114,20114,230.0,193.44,False,0.0,1
17821,X:20114:230:100,X,20114,20114,230.0,193.44,False,0.0,2
17822,X:20114:230:100,X,20114,20114,230.0,193.44,False,0.0,3
17823,B:20114:230,B,20114,20114,230.0,0.0,False,0.0,1
17824,L:20114:20309:230,L,20114,20309,230.0,542.64,False,41.04351768118738,1
17825,L:20116:20121:100,L,20121,20116,100.0,134.64,False,8.822387575849568,1
17826,L:20117:20118:100,L,20117,20118,100.0,127.93,False,6.820982583763039,1
17827,L:20117:20121:100,L,20117,20121,100.0,128.05,False,8.210728668321382,1
17828,L:20119:20268:100,L,20119,20268,100.0,124.87,False,5.631053415041833,1
17829,L:20122:20128:100,L,20128,20122,100.0,138.44,False,10.943177443751642,1
17830,L:20122:20132:100,L,20122,20132,100.0,132.89,False,21.17841556243346,1
17831,B:20125:100,B,20125,20125,100.0,0.0,False,0.0,1
17832,L:20125:20126:100,L,20125,20126,100.0,142.86,False,3.1888432462165737,1
17833,L:20125:20131:100,L,20125,20131,100.0,148.0,False,9.214775907632493,1
17834,L:20126:20127:100,L,20126,20127,100.0,148.05,False,4.412662970757227,1
17835,L:20126:20129:100,L,20126,20129,100.0,133.98,False,15.941479273361798,1
17836,L:20127:20128:100,L,20128,20127,100.0,144.58,False,7.120219350204716,1
17837,L:20129:20130:100,L,20129,20130,100.0,130.02,False,10.543988435543769,1
17838,L:20129:20307:100,L,20129,20307,100.0,145.39,False,19.388122333309404,1
17839,L:20133:20299:230,L,20133,20299,230.0,609.69,False,33.59082237819892,1
17840,L:20134:20136:100,L,20136,20134,100.0,125.72,False,13.265280132613205,1
17841,B:20137:100,B,20137,20137,100.0,0.0,False,0.0,1
17842,L:20137:20157:100,L,20137,20157,100.0,99.71,False,8.597393680423675,1
17843,L:20137:20167:100,L,20137,20167,100.0,139.25,False,26.079210302090775,1
17844,B:20138:230,B,20138,20138,230.0,0.0,False,0.0,1
17845,L:20138:20168:230,L,20138,20168,230.0,494.22,False,14.538889084869847,1
17846,L:20138:20177:230,L,20177,20138,230.0,584.43,False,15.016627681715322,1
17847,L:20139:20143:100,L,20139,20143,100.0,118.21,False,8.307498140285794,1
17848,L:20140:20160:100,L,20160,20140,100.0,127.57,False,5.495136763799175,1
17849,L:20140:20198:100,L,20198,20140,100.0,122.53,False,4.560037709901006,1
17850,L:20141:20179:100,L,20179,20141,100.0,102.7,False,5.2272948677337885,1
17851,B:20142:100,B,20142,20142,100.0,0.0,False,0.0,1
17852,L:20142:20148:100,L,20142,20148,100.0,121.19,False,4.183703991941685,1
17853,L:20143:20173:100,L,20173,20143,100.0,101.83,False,6.403676966489145,1
17854,L:20144:20146:100,L,20144,20146,100.0,124.76,False,7.653840693072769,1
17855,L:20144:20151:100,L,20144,20151,100.0,111.14,False,5.294479551928931,1
17856,L:20144:20155:100,L,20144,20155,100.0,118.68,False,6.438061040511175,1
17857,L:20144:20178:100,L,20144,20178,100.0,121.68,False,2.4479956921371078,1
17858,L:20145:20151:100,L,20145,20151,100.0,107.82,False,2.8981899398633457,1
17859,L:20145:20166:100,L,20166,20145,100.0,118.34,False,6.176580088731609,1
17860,B:20146:100,B,20146,20146,100.0,0.0,False,0.0,1
17861,B:20147:100,B,20147,20147,100.0,0.0,False,0.0,1
17862,L:20147:20155:100,L,20147,20155,100.0,110.91,False,3.547127122244211,1
17863,L:20147:20164:100,L,20164,20147,100.0,129.46,False,6.671138135663715,1
17864,B:20148:100,B,20148,20148,100.0,0.0,False,0.0,1
