fid,kind,sub_a,sub_b,kv,length_km,n_circuits,public_visible
X:10291:138:1,X,10291,10291,138.0,0.0,1,True
X:10291:14:1,X,10291,10291,13.8,0.0,1,True
X:10291:345:1,X,10291,10291,345.0,0.0,1,True
X:10291:345:14,X,10291,10291,345.0,0.0,3,True
X:10291:345:18,X,10291,10291,345.0,0.0,1,True
X:10292:138:14,X,10292,10292,138.0,0.0,2,True
X:10292:138:18,X,10292,10292,138.0,0.0,1,True
X:10293:138:1,X,10293,10293,138.0,0.0,1,True
X:10293:18:1,X,10293,10293,18.0,0.0,2,True
X:10294:138:14,X,10294,10294,138.0,0.0,5,True
X:10295:345:138,X,10295,10295,345.0,0.0,2,True
X:10295:345:14,X,10295,10295,345.0,0.0,1,True
X:10295:345:18,X,10295,10295,345.0,0.0,1,True
X:10296:138:14,X,10296,10296,138.0,0.0,1,True
X:10297:138:18,X,10297,10297,138.0,0.0,1,True
X:10297:345:138,X,10297,10297,345.0,0.0,1,True
X:10298:345:138,X,10298,10298,345.0,0.0,1,True
X:10299:138:13,X,10299,10299,138.0,0.0,1,True
X:10299:138:18,X,10299,10299,138.0,0.0,1,True
X:10300:138:14,X,10300,10300,138.0,0.0,2,True
X:10300:138:18,X,10300,10300,138.0,0.0,2,True
X:10301:345:138,X,10301,10301,345.0,0.0,2,True
X:10301:345:14,X,10301,10301,345.0,0.0,1,True
X:10305:138:14,X,10305,10305,138.0,0.0,1,True
X:10307:138:14,X,10307,10307,138.0,0.0,1,True
X:10307:138:18,X,10307,10307,138.0,0.0,2,True
X:10308:138:1,X,10308,10308,138.0,0.0,1,True
X:10308:14:1,X,10308,10308,13.8,0.0,1,True
X:10308:345:1,X,10308,10308,345.0,0.0,1,True
X:10308:345:14,X,10308,10308,345.0,0.0,1,True
X:10308:345:20,X,10308,10308,345.0,0.0,1,True
X:10308:345:22,X,10308,10308,345.0,0.0,1,True
X:10309:138:14,X,10309,10309,138.0,0.0,2,True
X:10309:138:18,X,10309,10309,138.0,0.0,2,True
X:10346:138:1,X,10346,10346,138.0,0.0,1,True
X:10346:18:1,X,10346,10346,18.0,0.0,1,True
X:10346:69:1,X,10346,10346,69.0,0.0,1,True
X:10353:138:69,X,10353,10353,138.0,0.0,3,True
X:10354:138:1,X,10354,10354,138.0,0.0,1,True
X:10354:14:1,X,10354,10354,13.8,0.0,1,True
X:10354:345:138,X,10354,10354,345.0,0.0,1,True
X:10354:69:1,X,10354,10354,69.0,0.0,1,True
X:10356:138:69,X,10356,10356,138.0,0.0,1,True
X:10358:138:1,X,10358,10358,138.0,0.0,1,True
X:10358:14:1,X,10358,10358,13.8,0.0,1,True
X:10358:69:1,X,10358,10358,69.0,0.0,1,True
X:10361:138:69,X,10361,10361,138.0,0.0,1,True
X:10364:138:1,X,10364,10364,138.0,0.0,1,True
X:10364:24:1,X,10364,10364,24.0,0.0,1,True
X:10364:69:1,X,10364,10364,69.0,0.0,1,True
X:10447:138:69,X,10447,10447,138.0,0.0,2,True
X:10448:345:138,X,10448,10448,345.0,0.0,1,True
X:10497:138:69,X,10497,10497,138.0,0.0,3,True
X:10512:138:1,X,10512,10512,138.0,0.0,1,True
X:10512:14:1,X,10512,10512,13.8,0.0,1,True
X:10512:69:1,X,10512,10512,69.0,0.0,1,True
X:10551:345:138,X,10551,10551,345.0,0.0,1,True
X:10676:138:69,X,10676,10676,138.0,0.0,3,True
X:10689:138:69,X,10689,10689,138.0,0.0,1,True
X:10705:138:69,X,10705,10705,138.0,0.0,2,True
X:10752:138:69,X,10752,10752,138.0,0.0,1,True
X:10965:138:69,X,10965,10965,138.0,0.0,3,True
X:11063:345:138,X,11063,11063,345.0,0.0,1,True
X:11099:138:69,X,11099,11099,138.0,0.0,2,True
X:11114:138:1,X,11114,11114,138.0,0.0,1,True
X:11114:14:1,X,11114,11114,13.8,0.0,1,True
X:11114:345:138,X,11114,11114,345.0,0.0,1,True
X:11114:69:1,X,11114,11114,69.0,0.0,1,True
X:11130:138:69,X,11130,11130,138.0,0.0,1,True
X:11130:345:13,X,11130,11130,345.0,0.0,1,True
X:11130:345:138,X,11130,11130,345.0,0.0,1,True
X:11130:345:14,X,11130,11130,345.0,0.0,2,True
X:11132:69:14,X,11132,11132,69.0,0.0,1,True
X:11140:69:14,X,11140,11140,69.0,0.0,1,True
X:11146:138:1,X,11146,11146,138.0,0.0,2,True
X:11146:14:1,X,11146,11146,13.8,0.0,3,True
X:11146:345:1,X,11146,11146,345.0,0.0,1,True
X:11146:345:14,X,11146,11146,345.0,0.0,3,True
X:11146:345:24,X,11146,11146,345.0,0.0,1,True
X:11151:69:18,X,11151,11151,69.0,0.0,1,True
X:11153:345:138,X,11153,11153,345.0,0.0,1,True
X:11154:345:138,X,11154,11154,345.0,0.0,1,True
X:11154:345:18,X,11154,11154,345.0,0.0,1,True
X:11159:69:14,X,11159,11159,69.0,0.0,1,True
X:11190:14:1,X,11190,11190,13.8,0.0,2,True
X:11190:69:1,X,11190,11190,69.0,0.0,1,True
X:11190:69:14,X,11190,11190,69.0,0.0,1,True
X:11193:69:14,X,11193,11193,69.0,0.0,1,True
X:11197:138:69,X,11197,11197,138.0,0.0,1,True
X:11198:138:1,X,11198,11198,138.0,0.0,1,True
X:11198:138:18,X,11198,11198,138.0,0.0,1,True
X:11198:14:1,X,11198,11198,13.8,0.0,1,True
X:11198:69:1,X,11198,11198,69.0,0.0,1,True
X:11200:138:1,X,11200,11200,138.0,0.0,1,True
X:11200:138:14,X,11200,11200,138.0,0.0,1,True
X:11200:14:1,X,11200,11200,13.8,0.0,3,True
X:11200:69:1,X,11200,11200,69.0,0.0,2,True
X:11209:138:69,X,11209,11209,138.0,0.0,1,True
X:11209:14:1,X,11209,11209,13.8,0.0,2,True
X:11209:345:1,X,11209,11209,345.0,0.0,1,True
X:11209:345:138,X,11209,11209,345.0,0.0,1,True
X:11217:69:14,X,11217,11217,69.0,0.0,1,True
X:11224:69:20,X,11224,11224,69.0,0.0,1,True
X:16805:345:138,X,16805,16805,345.0,0.0,1,True
X:16836:138:1,X,16836,16836,138.0,0.0,1,True
X:16836:14:1,X,16836,16836,13.8,0.0,2,True
X:16876:138:1,X,16876,16876,138.0,0.0,1,True
X:16876:18:1,X,16876,16876,18.0,0.0,3,True
X:16876:345:1,X,16876,16876,345.0,0.0,2,True
X:16877:345:138,X,16877,16877,345.0,0.0,3,True
X:16877:345:14,X,16877,16877,345.0,0.0,4,True
X:16884:138:1,X,16884,16884,138.0,0.0,1,True
X:16884:22:1,X,16884,16884,22.0,0.0,2,True
X:16888:138:14,X,16888,16888,138.0,0.0,1,True
X:16916:345:138,X,16916,16916,345.0,0.0,2,True
X:16971:138:1,X,16971,16971,138.0,0.0,1,True
X:16971:24:1,X,16971,16971,24.0,0.0,2,True
X:16992:138:100,X,16992,16992,138.0,0.0,3,True
X:16993:14:1,X,16993,16993,13.8,0.0,1,True
X:16993:230:1,X,16993,16993,230.0,0.0,1,True
X:16993:345:1,X,16993,16993,345.0,0.0,1,True
X:17029:138:1,X,17029,17029,138.0,0.0,1,True
X:17029:18:1,X,17029,17029,18.0,0.0,1,True
X:17029:230:1,X,17029,17029,230.0,0.0,1,True
X:17029:345:230,X,17029,17029,345.0,0.0,1,True
X:17052:138:1,X,17052,17052,138.0,0.0,1,True
X:17052:14:1,X,17052,17052,13.8,0.0,2,True
X:17103:138:1,X,17103,17103,138.0,0.0,1,True
X:17103:18:1,X,17103,17103,18.0,0.0,2,True
X:17151:138:100,X,17151,17151,138.0,0.0,4,True
X:17154:138:100,X,17154,17154,138.0,0.0,4,True
X:17160:100:1,X,17160,17160,100.0,0.0,1,True
X:17160:138:1,X,17160,17160,138.0,0.0,1,True
X:17160:18:1,X,17160,17160,18.0,0.0,1,True
X:17179:345:138,X,17179,17179,345.0,0.0,1,True
X:17319:138:1,X,17319,17319,138.0,0.0,1,True
X:17319:18:1,X,17319,17319,18.0,0.0,2,True
X:17328:345:138,X,17328,17328,345.0,0.0,1,True
X:17347:138:1,X,17347,17347,138.0,0.0,1,True
X:17347:14:1,X,17347,17347,13.8,0.0,2,True
X:17350:138:1,X,17350,17350,138.0,0.0,1,True
X:17350:14:1,X,17350,17350,13.8,0.0,2,True
X:17398:345:230,X,17398,17398,345.0,0.0,1,True
X:17570:345:138,X,17570,17570,345.0,0.0,1,True
X:17575:100:1,X,17575,17575,100.0,0.0,1,True
X:17575:138:1,X,17575,17575,138.0,0.0,1,True
X:17575:14:1,X,17575,17575,13.8,0.0,1,True
X:17578:100:1,X,17578,17578,100.0,0.0,1,True
X:17578:138:1,X,17578,17578,138.0,0.0,1,True
X:17578:14:1,X,17578,17578,13.8,0.0,1,True
X:17583:345:138,X,17583,17583,345.0,0.0,3,True
X:17592:345:138,X,17592,17592,345.0,0.0,3,True
X:17616:138:1,X,17616,17616,138.0,0.0,1,True
X:17616:18:1,X,17616,17616,18.0,0.0,2,True
X:17712:138:1,X,17712,17712,138.0,0.0,1,True
X:17712:14:1,X,17712,17712,13.8,0.0,2,True
X:17734:138:1,X,17734,17734,138.0,0.0,1,True
X:17734:14:1,X,17734,17734,13.8,0.0,2,True
X:17736:345:138,X,17736,17736,345.0,0.0,3,True
X:17764:345:138,X,17764,17764,345.0,0.0,1,True
X:17788:345:138,X,17788,17788,345.0,0.0,3,True
X:17793:138:1,X,17793,17793,138.0,0.0,1,True
X:17793:14:1,X,17793,17793,13.8,0.0,2,True
X:17834:345:14,X,17834,17834,345.0,0.0,1,True
X:17834:345:18,X,17834,17834,345.0,0.0,3,True
X:17834:345:20,X,17834,17834,345.0,0.0,1,True
X:17834:345:22,X,17834,17834,345.0,0.0,1,True
X:17834:345:230,X,17834,17834,345.0,0.0,1,True
X:17835:345:13,X,17835,17835,345.0,0.0,1,True
X:17835:345:138,X,17835,17835,345.0,0.0,3,True
X:17835:345:14,X,17835,17835,345.0,0.0,4,True
X:17835:345:22,X,17835,17835,345.0,0.0,1,True
X:17841:345:14,X,17841,17841,345.0,0.0,3,True
X:17841:345:18,X,17841,17841,345.0,0.0,1,True
X:17841:345:230,X,17841,17841,345.0,0.0,2,True
X:17843:345:138,X,17843,17843,345.0,0.0,1,True
X:17843:345:14,X,17843,17843,345.0,0.0,4,True
X:17843:345:18,X,17843,17843,345.0,0.0,1,True
X:17847:345:13,X,17847,17847,345.0,0.0,1,True
X:17847:345:138,X,17847,17847,345.0,0.0,3,True
X:17847:345:14,X,17847,17847,345.0,0.0,1,True
X:17847:345:24,X,17847,17847,345.0,0.0,1,True
X:17850:345:14,X,17850,17850,345.0,0.0,1,True
X:17857:345:138,X,17857,17857,345.0,0.0,1,True
X:17857:345:14,X,17857,17857,345.0,0.0,2,True
X:17860:345:138,X,17860,17860,345.0,0.0,1,True
X:17860:345:18,X,17860,17860,345.0,0.0,2,True
X:17868:345:14,X,17868,17868,345.0,0.0,4,True
X:17868:345:22,X,17868,17868,345.0,0.0,1,True
X:17908:138:1,X,17908,17908,138.0,0.0,1,True
X:17908:14:1,X,17908,17908,13.8,0.0,1,True
X:17908:345:1,X,17908,17908,345.0,0.0,1,True
X:17962:138:100,X,17962,17962,138.0,0.0,3,True
X:17968:345:230,X,17968,17968,345.0,0.0,1,True
X:17977:345:138,X,17977,17977,345.0,0.0,1,True
X:17978:138:100,X,17978,17978,138.0,0.0,3,True
X:17992:230:1,X,17992,17992,230.0,0.0,1,True
X:17992:24:1,X,17992,17992,24.0,0.0,1,True
X:17992:345:1,X,17992,17992,345.0,0.0,1,True
X:18007:100:1,X,18007,18007,100.0,0.0,1,True
X:18007:138:1,X,18007,18007,138.0,0.0,1,True
X:18007:14:1,X,18007,18007,13.8,0.0,1,True
X:18008:138:100,X,18008,18008,138.0,0.0,1,True
X:18086:345:138,X,18086,18086,345.0,0.0,1,True
X:18150:138:1,X,18150,18150,138.0,0.0,1,True
X:18150:18:1,X,18150,18150,18.0,0.0,2,True
X:18151:100:1,X,18151,18151,100.0,0.0,1,True
X:18151:138:1,X,18151,18151,138.0,0.0,1,True
X:18151:14:1,X,18151,18151,13.8,0.0,1,True
X:18160:345:138,X,18160,18160,345.0,0.0,1,True
X:18164:138:1,X,18164,18164,138.0,0.0,1,True
X:18164:14:1,X,18164,18164,13.8,0.0,1,True
X:18164:345:1,X,18164,18164,345.0,0.0,1,True
X:18198:345:138,X,18198,18198,345.0,0.0,1,True
X:18245:138:1,X,18245,18245,138.0,0.0,1,True
X:18245:14:1,X,18245,18245,13.8,0.0,1,True
X:18245:345:1,X,18245,18245,345.0,0.0,1,True
X:18299:345:138,X,18299,18299,345.0,0.0,1,True
X:18329:345:138,X,18329,18329,345.0,0.0,1,True
X:18331:138:100,X,18331,18331,138.0,0.0,3,True
X:18338:138:1,X,18338,18338,138.0,0.0,1,True
X:18338:14:1,X,18338,18338,13.8,0.0,1,True
X:18338:345:1,X,18338,18338,345.0,0.0,1,True
X:18340:138:1,X,18340,18340,138.0,0.0,1,True
X:18340:14:1,X,18340,18340,13.8,0.0,2,True
X:18368:345:138,X,18368,18368,345.0,0.0,1,True
X:18377:138:1,X,18377,18377,138.0,0.0,1,True
X:18377:14:1,X,18377,18377,13.8,0.0,1,True
X:18377:345:1,X,18377,18377,345.0,0.0,1,True
X:18381:345:138,X,18381,18381,345.0,0.0,1,True
X:18394:345:138,X,18394,18394,345.0,0.0,1,True
X:18399:345:138,X,18399,18399,345.0,0.0,1,True
X:18434:138:1,X,18434,18434,138.0,0.0,1,True
X:18434:20:1,X,18434,18434,20.0,0.0,1,True
X:18434:345:1,X,18434,18434,345.0,0.0,1,True
X:18544:345:138,X,18544,18544,345.0,0.0,1,True
X:18558:345:138,X,18558,18558,345.0,0.0,1,True
X:18622:345:138,X,18622,18622,345.0,0.0,1,True
X:18656:138:1,X,18656,18656,138.0,0.0,1,True
X:18656:14:1,X,18656,18656,13.8,0.0,2,True
X:18680:138:1,X,18680,18680,138.0,0.0,1,True
X:18680:18:1,X,18680,18680,18.0,0.0,2,True
X:18681:138:14,X,18681,18681,138.0,0.0,3,True
X:18682:138:14,X,18682,18682,138.0,0.0,1,True
X:18683:14:1,X,18683,18683,13.8,0.0,2,True
X:18683:345:1,X,18683,18683,345.0,0.0,1,True
X:18683:345:138,X,18683,18683,345.0,0.0,1,True
X:18684:138:14,X,18684,18684,138.0,0.0,3,True
X:18684:138:18,X,18684,18684,138.0,0.0,3,True
X:18685:345:138,X,18685,18685,345.0,0.0,1,True
X:18685:345:14,X,18685,18685,345.0,0.0,1,True
X:18686:345:14,X,18686,18686,345.0,0.0,3,True
X:18687:230:138,X,18687,18687,230.0,0.0,1,True
X:18687:345:14,X,18687,18687,345.0,0.0,2,True
X:18687:345:20,X,18687,18687,345.0,0.0,1,True
X:18687:345:22,X,18687,18687,345.0,0.0,1,True
X:18687:345:230,X,18687,18687,345.0,0.0,1,True
X:18688:345:14,X,18688,18688,345.0,0.0,1,True
X:18689:345:138,X,18689,18689,345.0,0.0,1,True
X:18690:138:14,X,18690,18690,138.0,0.0,2,True
X:18691:138:1,X,18691,18691,138.0,0.0,1,True
X:18691:18:1,X,18691,18691,18.0,0.0,1,True
X:18691:345:1,X,18691,18691,345.0,0.0,1,True
X:18691:345:14,X,18691,18691,345.0,0.0,2,True
X:18692:345:14,X,18692,18692,345.0,0.0,2,True
X:18693:138:1,X,18693,18693,138.0,0.0,1,True
X:18693:18:1,X,18693,18693,18.0,0.0,1,True
X:18693:345:1,X,18693,18693,345.0,0.0,1,True
X:18693:345:14,X,18693,18693,345.0,0.0,2,True
X:18693:345:20,X,18693,18693,345.0,0.0,1,True
X:18694:345:14,X,18694,18694,345.0,0.0,2,True
X:18695:138:24,X,18695,18695,138.0,0.0,1,True
X:18695:345:138,X,18695,18695,345.0,0.0,1,True
X:18695:345:14,X,18695,18695,345.0,0.0,2,True
X:18695:345:18,X,18695,18695,345.0,0.0,1,True
X:18695:345:22,X,18695,18695,345.0,0.0,1,True
X:18695:345:24,X,18695,18695,345.0,0.0,1,True
X:18696:345:138,X,18696,18696,345.0,0.0,1,True
X:18696:345:14,X,18696,18696,345.0,0.0,1,True
X:18697:345:138,X,18697,18697,345.0,0.0,1,True
X:18697:345:14,X,18697,18697,345.0,0.0,3,True
X:18698:345:14,X,18698,18698,345.0,0.0,2,True
X:18699:138:1,X,18699,18699,138.0,0.0,1,True
X:18699:14:1,X,18699,18699,13.8,0.0,1,True
X:18699:345:1,X,18699,18699,345.0,0.0,1,True
X:18699:345:14,X,18699,18699,345.0,0.0,2,True
X:18700:345:138,X,18700,18700,345.0,0.0,1,True
X:18700:345:14,X,18700,18700,345.0,0.0,1,True
X:18703:138:1,X,18703,18703,138.0,0.0,1,True
X:18703:24:1,X,18703,18703,24.0,0.0,2,True
X:18704:138:1,X,18704,18704,138.0,0.0,1,True
X:18704:14:1,X,18704,18704,13.8,0.0,1,True
X:18704:345:1,X,18704,18704,345.0,0.0,1,True
X:18704:345:18,X,18704,18704,345.0,0.0,1,True
X:18705:138:1,X,18705,18705,138.0,0.0,1,True
X:18705:14:1,X,18705,18705,13.8,0.0,1,True
X:18705:345:1,X,18705,18705,345.0,0.0,1,True
X:18705:345:14,X,18705,18705,345.0,0.0,5,True
X:18705:345:18,X,18705,18705,345.0,0.0,1,True
X:18706:230:138,X,18706,18706,230.0,0.0,1,True
X:18706:345:14,X,18706,18706,345.0,0.0,1,True
X:18706:345:18,X,18706,18706,345.0,0.0,1,True
X:18706:345:230,X,18706,18706,345.0,0.0,1,True
X:18707:230:138,X,18707,18707,230.0,0.0,3,True
X:18707:345:14,X,18707,18707,345.0,0.0,1,True
X:18707:345:230,X,18707,18707,345.0,0.0,1,True
X:18708:345:14,X,18708,18708,345.0,0.0,3,True
X:18726:100:1,X,18726,18726,100.0,0.0,1,True
X:18726:14:1,X,18726,18726,13.8,0.0,1,True
X:18726:230:1,X,18726,18726,230.0,0.0,1,True
X:18734:100:1,X,18734,18734,100.0,0.0,1,True
X:18734:14:1,X,18734,18734,13.8,0.0,2,True
X:18742:230:100,X,18742,18742,230.0,0.0,3,True
X:18750:138:1,X,18750,18750,138.0,0.0,1,True
X:18750:230:1,X,18750,18750,230.0,0.0,1,True
X:18750:24:1,X,18750,18750,24.0,0.0,1,True
X:18758:100:1,X,18758,18758,100.0,0.0,1,True
X:18758:14:1,X,18758,18758,13.8,0.0,2,True
X:18799:230:100,X,18799,18799,230.0,0.0,3,True
X:18809:230:100,X,18809,18809,230.0,0.0,3,True
X:18814:100:1,X,18814,18814,100.0,0.0,1,True
X:18814:18:1,X,18814,18814,18.0,0.0,2,True
X:18827:230:100,X,18827,18827,230.0,0.0,4,True
X:18843:230:100,X,18843,18843,230.0,0.0,3,True
X:18843:500:230,X,18843,18843,500.0,0.0,1,True
X:18847:230:100,X,18847,18847,230.0,0.0,3,True
X:18853:100:1,X,18853,18853,100.0,0.0,1,True
X:18853:14:1,X,18853,18853,13.8,0.0,1,True
X:18853:230:1,X,18853,18853,230.0,0.0,1,True
X:18854:100:1,X,18854,18854,100.0,0.0,1,True
X:18854:14:1,X,18854,18854,13.8,0.0,1,True
X:18854:230:1,X,18854,18854,230.0,0.0,1,True
X:18862:230:100,X,18862,18862,230.0,0.0,4,True
X:18862:500:230,X,18862,18862,500.0,0.0,2,True
X:18878:18:1,X,18878,18878,18.0,0.0,1,True
X:18878:230:1,X,18878,18878,230.0,0.0,1,True
X:18878:500:1,X,18878,18878,500.0,0.0,1,True
X:18894:14:1,X,18894,18894,13.8,0.0,1,True
X:18894:230:1,X,18894,18894,230.0,0.0,1,True
X:18894:230:100,X,18894,18894,230.0,0.0,4,True
X:18894:500:1,X,18894,18894,500.0,0.0,1,True
X:18912:100:1,X,18912,18912,100.0,0.0,1,True
X:18912:14:1,X,18912,18912,13.8,0.0,2,True
X:18918:230:100,X,18918,18918,230.0,0.0,3,True
X:18942:500:230,X,18942,18942,500.0,0.0,1,True
X:18949:230:100,X,18949,18949,230.0,0.0,3,True
X:18981:100:1,X,18981,18981,100.0,0.0,1,True
X:18981:14:1,X,18981,18981,13.8,0.0,1,True
X:18981:230:1,X,18981,18981,230.0,0.0,1,True
X:19019:100:1,X,19019,19019,100.0,0.0,1,True
X:19019:14:1,X,19019,19019,13.8,0.0,2,True
X:19027:230:100,X,19027,19027,230.0,0.0,3,True
X:19030:500:230,X,19030,19030,500.0,0.0,1,True
X:19048:100:1,X,19048,19048,100.0,0.0,1,True
X:19048:22:1,X,19048,19048,22.0,0.0,1,True
X:19048:230:1,X,19048,19048,230.0,0.0,1,True
X:19054:230:100,X,19054,19054,230.0,0.0,5,True
X:19063:100:1,X,19063,19063,100.0,0.0,1,True
X:19063:24:1,X,19063,19063,24.0,0.0,2,True
X:19076:100:1,X,19076,19076,100.0,0.0,1,True
X:19076:14:1,X,19076,19076,13.8,0.0,2,True
X:19094:230:100,X,19094,19094,230.0,0.0,4,True
X:19131:230:100,X,19131,19131,230.0,0.0,5,True
X:19134:100:1,X,19134,19134,100.0,0.0,1,True
X:19134:14:1,X,19134,19134,13.8,0.0,1,True
X:19134:230:1,X,19134,19134,230.0,0.0,1,True
X:19134:500:230,X,19134,19134,500.0,0.0,3,True
X:19145:14:1,X,19145,19145,13.8,0.0,3,True
X:19145:230:1,X,19145,19145,230.0,0.0,2,True
X:19145:500:1,X,19145,19145,500.0,0.0,1,True
X:19179:230:100,X,19179,19179,230.0,0.0,3,True
X:19198:100:1,X,19198,19198,100.0,0.0,1,True
X:19198:14:1,X,19198,19198,13.8,0.0,2,True
X:19208:230:100,X,19208,19208,230.0,0.0,4,True
X:19221:100:1,X,19221,19221,100.0,0.0,1,True
X:19221:138:1,X,19221,19221,138.0,0.0,1,True
X:19221:20:1,X,19221,19221,20.0,0.0,1,True
X:19221:230:138,X,19221,19221,230.0,0.0,3,True
X:19226:230:138,X,19226,19226,230.0,0.0,1,True
X:19241:100:1,X,19241,19241,100.0,0.0,1,True
X:19241:138:1,X,19241,19241,138.0,0.0,1,True
X:19241:14:1,X,19241,19241,13.8,0.0,1,True
X:19241:230:138,X,19241,19241,230.0,0.0,3,True
X:19257:230:138,X,19257,19257,230.0,0.0,3,True
X:19258:230:138,X,19258,19258,230.0,0.0,3,True
X:19267:100:1,X,19267,19267,100.0,0.0,1,True
X:19267:14:1,X,19267,19267,13.8,0.0,2,True
X:19281:500:230,X,19281,19281,500.0,0.0,1,True
X:19288:500:230,X,19288,19288,500.0,0.0,1,True
X:19302:100:1,X,19302,19302,100.0,0.0,1,True
X:19302:14:1,X,19302,19302,13.8,0.0,2,True
X:19326:230:100,X,19326,19326,230.0,0.0,3,True
X:19328:138:1,X,19328,19328,138.0,0.0,1,True
X:19328:138:100,X,19328,19328,138.0,0.0,1,True
X:19328:22:1,X,19328,19328,22.0,0.0,1,True
X:19328:230:1,X,19328,19328,230.0,0.0,1,True
X:19344:22:1,X,19344,19344,22.0,0.0,1,True
X:19344:230:1,X,19344,19344,230.0,0.0,1,True
X:19344:230:100,X,19344,19344,230.0,0.0,3,True
X:19344:500:1,X,19344,19344,500.0,0.0,1,True
X:19345:100:1,X,19345,19345,100.0,0.0,1,True
X:19345:14:1,X,19345,19345,13.8,0.0,2,True
X:19345:230:100,X,19345,19345,230.0,0.0,3,True
X:19348:230:100,X,19348,19348,230.0,0.0,3,True
X:19372:100:1,X,19372,19372,100.0,0.0,1,True
X:19372:14:1,X,19372,19372,13.8,0.0,2,True
X:19392:100:1,X,19392,19392,100.0,0.0,1,True
X:19392:18:1,X,19392,19392,18.0,0.0,2,True
X:19395:14:1,X,19395,19395,13.8,0.0,2,True
X:19395:230:1,X,19395,19395,230.0,0.0,1,True
X:19396:100:1,X,19396,19396,100.0,0.0,1,True
X:19396:20:1,X,19396,19396,20.0,0.0,1,True
X:19396:230:1,X,19396,19396,230.0,0.0,1,True
X:19413:500:230,X,19413,19413,500.0,0.0,1,True
X:19417:100:1,X,19417,19417,100.0,0.0,1,True
X:19417:230:1,X,19417,19417,230.0,0.0,1,True
X:19417:24:1,X,19417,19417,24.0,0.0,1,True
X:19472:230:100,X,19472,19472,230.0,0.0,3,True
X:19494:230:100,X,19494,19494,230.0,0.0,3,True
X:19524:138:100,X,19524,19524,138.0,0.0,4,True
X:19524:230:138,X,19524,19524,230.0,0.0,3,True
X:19531:230:100,X,19531,19531,230.0,0.0,3,True
X:19531:230:18,X,19531,19531,230.0,0.0,1,True
X:19533:138:100,X,19533,19533,138.0,0.0,4,True
X:19533:230:138,X,19533,19533,230.0,0.0,1,True
X:19533:345:230,X,19533,19533,345.0,0.0,1,True
X:19533:500:14,X,19533,19533,500.0,0.0,3,True
X:19533:500:18,X,19533,19533,500.0,0.0,2,True
X:19533:500:22,X,19533,19533,500.0,0.0,1,True
X:19533:500:345,X,19533,19533,500.0,0.0,1,True
X:19535:14:1,X,19535,19535,13.8,0.0,1,True
X:19535:230:1,X,19535,19535,230.0,0.0,1,True
X:19535:500:1,X,19535,19535,500.0,0.0,1,True
X:19537:500:14,X,19537,19537,500.0,0.0,1,True
X:19537:500:230,X,19537,19537,500.0,0.0,1,True
X:19537:500:24,X,19537,19537,500.0,0.0,2,True
X:19538:100:18,X,19538,19538,100.0,0.0,1,True
X:19538:230:100,X,19538,19538,230.0,0.0,1,True
X:19538:230:14,X,19538,19538,230.0,0.0,1,True
X:19539:100:1,X,19539,19539,100.0,0.0,1,True
X:19539:14:1,X,19539,19539,13.8,0.0,2,True
X:19540:100:1,X,19540,19540,100.0,0.0,1,True
X:19540:20:1,X,19540,19540,20.0,0.0,1,True
X:19540:230:1,X,19540,19540,230.0,0.0,1,True
X:19540:500:14,X,19540,19540,500.0,0.0,1,True
X:19540:500:230,X,19540,19540,500.0,0.0,1,True
X:19541:345:230,X,19541,19541,345.0,0.0,2,True
X:19541:500:14,X,19541,19541,500.0,0.0,3,True
X:19541:500:22,X,19541,19541,500.0,0.0,1,True
X:19541:500:345,X,19541,19541,500.0,0.0,1,True
X:19542:100:14,X,19542,19542,100.0,0.0,1,True
X:19543:345:230,X,19543,19543,345.0,0.0,1,True
X:19543:500:14,X,19543,19543,500.0,0.0,2,True
X:19543:500:345,X,19543,19543,500.0,0.0,1,True
X:19544:20:1,X,19544,19544,20.0,0.0,1,True
X:19544:230:1,X,19544,19544,230.0,0.0,1,True
X:19544:500:1,X,19544,19544,500.0,0.0,1,True
X:19544:500:14,X,19544,19544,500.0,0.0,1,True
X:19544:500:20,X,19544,19544,500.0,0.0,1,True
X:19544:500:22,X,19544,19544,500.0,0.0,1,True
