project_id,queue_date,poi_name,poi_sub_id,poi_kv,poi_match_score,mw,fuel,state,transmission_owner,status_now,project_type
AG2-647,2021-03-31,Bolton - Bennsville 69 kV,996.0,69.0,80.0,9.2,solar,MD,SMECO,Withdrawn,gen
AG2-648,2021-03-31,Germantown 13.2 kV,13381.0,13.2,92.0,10.0,solar,PA,ME,Withdrawn,gen
AG2-649,2021-03-31,North Hanover 13.2 kV,13921.0,13.2,92.0,10.0,solar,PA,ME,Withdrawn,gen
AG2-650,2021-03-31,Newberry 13.2 kV,33699.0,13.2,67.0,10.0,solar,PA,ME,Withdrawn,gen
AG2-651,2021-03-31,Central City West 23 kV,15631.0,23.0,92.0,10.0,solar,PA,PENELEC,Withdrawn,gen
AG2-652,2021-03-31,Siegfried-Hauto 69 kV IV,32746.0,69.0,100.0,20.0,solar,PA,PPL,Withdrawn,gen
AG2-653,2021-03-31,Siegfried-Hauto 69 kV V,32746.0,69.0,100.0,20.0,storage,PA,PPL,Withdrawn,battery
AG2-654 - moved to TC2,2021-03-31,Craigsville - Leards Crossing 12 kV,21701.0,12.0,68.19047619047619,14.7,solar,PA,APS,Withdrawn,gen
AG2-655 - moved to TC2,2021-03-31,Mt. Storm-Bismark 500 kV,31970.0,500.0,100.0,500.0,solar,WV,Dominion,Withdrawn,gen
AG2-656,2021-03-31,Kanawha River - Carbondale 138 kV,889.0,138.0,100.0,100.0,solar,WV,AEP,Withdrawn,gen
AG2-657 - moved to TC2,2021-03-31,Kanawha River - Carbondale 138 kV,889.0,138.0,100.0,90.0,solar,WV,AEP,Active,gen
AG2-658 - moved to TC2,2021-03-31,Cowen 138 kV,12828.0,138.0,72.72727272727273,210.0,solar,WV,APS,Withdrawn,gen
AG2-659 - moved to TC2,2021-03-31,Palmer Springs - Hawtree 115 kV,11036.0,115.0,74.85714285714286,80.0,solar,VA,Dominion,Active,gen
AG2-660 - moved to TC2,2021-03-31,Nelson-Electric Junction 345 kV,20754.0,345.0,100.0,600.0,storage,IL,ComEd,Active,battery
AG2-661 - moved to TC2,2021-03-31,Hopewell - Colonial Trail 230 kV,19035.0,230.0,100.0,150.0,hybrid,VA,Dominion,Active,gen
AG2-662,2021-03-31,Stephensburg - Central Hardin 69 kV,15670.0,69.0,100.0,90.0,storage,KY,EKPC,Withdrawn,battery
AG2-663,2021-03-31,Pidgeon - Lisbon 69 kV,36938.0,69.0,92.0,40.0,solar,OH,ATSI,Withdrawn,gen
AG2-664,2021-03-31,TodHunter – Trenton 138 kV,23461.0,138.0,100.0,100.0,storage,OH,DEOK,Withdrawn,battery
AG2-665 - moved to TC2,2021-03-31,Corwin - Elk 138 kV,32458.0,138.0,72.72727272727273,160.0,hybrid,OH,AEP,Active,gen
AG2-666,2021-03-31,Spurlock - Flemingsburg 138 kV,12140.0,138.0,66.66666666666667,90.0,hybrid,KY,EKPC,Withdrawn,gen
AG2-667,2021-03-31,Wakesfield - Poolesville 34.5 kV,33433.0,34.5,86.73684210526316,20.0,solar,VA,Dominion,Withdrawn,gen
AG2-668 - moved to TC2,2021-03-31,Harvey Run 34.5 kV,14003.0,34.5,92.0,20.0,solar,PA,PENELEC,Withdrawn,gen
AG2-669,2021-03-31,Loudoun - Meadow Brook 500 kV,42726.0,500.0,92.3076923076923,150.0,solar,VA,Dominion,Withdrawn,gen
AG2-670 - moved to TC2,2021-03-31,Greensburg 69 kV,38030.0,69.0,76.21052631578947,75.0,solar,KY,EKPC,Withdrawn,gen
AG2-671,2021-03-31,Hope - Frenchburg 69 kV,1838.0,69.0,77.0,19.9,solar,KY,EKPC,Withdrawn,gen
AG2-672,2021-03-31,Conaway 138 kV,33260.0,138.0,61.53846153846154,8.0,solar,DE,DPL,Withdrawn,gen
AG2-673,2021-03-31,Fitzell 33 kV,31858.0,33.0,92.0,9.92,solar,MD,BGE,Withdrawn,gen
AG2-674,2021-03-31,Quad Cities - Sterling Steel 345 kV ,31500.0,345.0,100.0,212.1,wind,IL,ComEd,Withdrawn,gen
AG2-675 - moved to TC2,2021-03-31,Cordova 345 kV,34670.0,345.0,100.0,80.0,storage,IL,ComEd,Active,battery
AG2-676,2021-03-31,Russell Co 161 kV,11394.0,161.0,83.0,150.0,solar,KY,EKPC,Withdrawn,gen
AG2-677,2021-03-31,Russell Co J - Jamestown T 161 kV,11394.0,161.0,79.5,150.0,solar,KY,EKPC,Withdrawn,gen
AG2-678,2021-03-31,Vicco - Beckham 138 kV,11534.0,138.0,100.0,120.0,solar,KY,AEP,Withdrawn,gen
AG2-679,2021-03-31,Daisy - Collier 69 kV,6603.0,69.0,72.0,50.0,solar,KY,AEP,Withdrawn,gen
AG2-680,2021-03-31,South Anna - Louisa 230 kV,7393.0,230.0,83.33333333333334,202.0,solar,VA,Dominion,Withdrawn,gen
AG2-681,2021-03-31,Soft Shell - Bonny Man 138 kV,36226.0,138.0,66.66666666666667,150.0,solar,KY,AEP,Withdrawn,gen
AG2-682,2021-03-31,Stinnett 161 kV,8047.0,161.0,58.66666666666667,150.0,solar,KY,AEP,Withdrawn,gen
AG2-683,2021-03-31,Sullivan-Rockport 765 kV,38498.0,765.0,100.0,300.0,solar,IN,AEP,Withdrawn,gen
AG2-684,2021-03-31,Summer Shade 161 kV,40455.0,161.0,100.0,331.0,solar,KY,EKPC,Withdrawn,gen
AG2-685,2021-03-31,Big Sandy-Inez 138 kV,11361.0,138.0,100.0,150.0,solar,KY,AEP,Withdrawn,gen
AG2-686,2021-03-31,Powell Mountain 138 kV,835.0,138.0,100.0,215.0,solar,WV,APS,Withdrawn,gen
AG2-687,2021-03-31,Garrard 345 kV,1430.0,345.0,93.33333333333333,215.0,solar,KY,EKPC,Withdrawn,gen
AG2-688,2021-03-31,Imperial-Joffre 138 kV,40038.0,138.0,100.0,100.0,storage,PA,APS,Withdrawn,battery
AG2-689,2021-03-31,Tenmile 138 kV,29521.0,138.0,76.92307692307692,125.0,storage,WV,AEP,Withdrawn,battery
AG2-690 - moved to TC2,2021-03-31,Sullivan - Rockport 765 kV,38498.0,765.0,100.0,300.0,storage,IN,AEP,Withdrawn,battery
AG2-691,2021-03-31,New Lebanon - Ohio Hutchings 69 kV,42002.0,69.0,89.0909090909091,49.5,solar,OH,Dayton,Withdrawn,gen
AH1-001,2021-04-01,Bartonsville-Meadowbrook 138 kV,14595.0,138.0,92.0,220.0,solar,VA,APS,Withdrawn,gen
AH1-002,2021-04-01,Hector 115 kV,288.0,115.0,75.33333333333334,50.0,wind,PA,PENELEC,Withdrawn,gen
AH1-003,2021-04-01,Tazewell - AB1-122 345 kV ,12091.0,345.0,100.0,130.0,wind,IL,ComEd,Withdrawn,gen
AH1-004 - moved to TC2,2021-04-07,Avon - Renaker 138 kV,3423.0,138.0,92.0,40.0,solar,KY,EKPC,Active,gen
AH1-005 - moved to TC2,2021-04-09,East Towanda-South Troy 115 kV II,13718.0,115.0,70.58823529411764,51.0,solar,PA,PENELEC,Withdrawn,gen
AH1-006,2021-04-09,Essex 26 kV,19235.0,26.0,92.0,3.7,solar,NJ,PSEG,Withdrawn,gen
AH1-007,2021-04-09,Plymouth 69 kV,40975.0,69.0,100.0,20.0,solar,PA,PPL,Withdrawn,gen
AH1-008,2021-04-12,Bergen 230 kV ,19042.0,230.0,100.0,0.0,other,OH,PSEG,Withdrawn,gen
AH1-009,2021-04-14,,,138.0,0.0,86.0,solar,IL,ComEd,Withdrawn,gen
AH1-010,2021-04-19,Stony River - Buffalo Coal 66 kV,14429.0,66.0,69.77777777777779,20.0,solar,WV,APS,Withdrawn,gen
AH1-011,2021-04-19,Fulton - Tidd 69 kV,18376.0,69.0,100.0,20.0,solar,WV,AEP,Withdrawn,gen
AH1-012 - moved to TC2,2021-04-19,Louisa - North Anna 230 kV,7394.0,230.0,88.0,50.0,storage,VA,Dominion,Withdrawn,battery
AH1-013,2021-04-20,Hanna - Tanners Creek 345 kV,14563.0,345.0,100.0,500.0,solar,IN,AEP,Withdrawn,gen
AH1-014,2021-04-19,Sorenson 345 kV,36327.0,345.0,100.0,111.8,solar,IN,AEP,Withdrawn,gen
AH1-015,2021-04-22,Academia 138 kV,18304.0,138.0,80.0,150.0,solar,OH,AEP,Withdrawn,gen
AH1-016,2021-04-22,Central Hardin 138  kV,15671.0,138.0,100.0,180.0,solar,KY,EKPC,Withdrawn,gen
AH1-017,2021-05-04,Copperstone-North Lebanon 230 kV III,42819.0,230.0,100.0,100.0,solar,PA,ME,Withdrawn,gen
AH1-018,2021-05-13,Cunningham - Elmont 500 kV,31877.0,500.0,100.0,149.0,solar,VA,Dominion,Withdrawn,gen
AH1-019,2021-05-13,Cunningham - Elmont 500 kV II,31877.0,500.0,100.0,149.0,solar,VA,Dominion,Withdrawn,gen
AH1-020,2021-05-13,Kidds Store – Fork Union 115 kV,6607.0,115.0,72.72727272727273,38.0,solar,VA,Dominion,Withdrawn,gen
AH1-021,2021-05-13,North Temple 781-1 13.2 kV,13620.0,13.2,82.0,3.0,solar,PA,ME,Withdrawn,gen
AH1-022,2021-05-12,Allen 13.2 kV,4343.0,13.2,92.0,3.0,solar,PA,ME,Withdrawn,gen
AH1-023,2021-05-12,Corning Glass-Bush Town Junction 34.5 kV,14788.0,34.5,58.66666666666667,5.0,solar,PA,APS,Withdrawn,gen
AH1-024,2021-05-12,Lickdale 626-2 13.2 kV,29470.0,13.2,52.0,2.0,solar,PA,ME,Withdrawn,gen
AH1-025,2021-05-12,Myerstown 751-2 13.2 kV,47965.0,13.2,55.63636363636363,4.5,solar,PA,ME,Withdrawn,gen
AH1-026,2021-05-12,Newberry 576-4 13.2 kV,14043.0,13.2,52.0,4.5,solar,PA,ME,Withdrawn,gen
AH1-027 - moved to TC2,2021-05-20,Cartanza 230 kV,16047.0,230.0,100.0,25.0,solar,DE,DPL,Withdrawn,gen
AH1-028,2021-05-26,Freeman1 12.47 kV,5259.0,47.0,63.1578947368421,8.75,solar,VA,Dominion,Withdrawn,gen
AH1-029,2021-06-03,WV-PJM1 12 kV,,12.0,0.0,1.0,solar,IL,AEP,Withdrawn,gen
AH1-030,2021-06-03,WV PJM2 12 kV,,12.0,0.0,1.0,solar,IL,AEP,Withdrawn,gen
AH1-031,2021-06-08,National-Tangy 138 kV III,33095.0,138.0,74.0,77.0,solar,OH,ATSI,Withdrawn,gen
AH1-032,2021-06-14,West Millersport 138 kV,39576.0,138.0,100.0,138.0,solar,OH,AEP,Withdrawn,gen
AH1-033 - moved to TC2,2021-06-14,Sligo 34.5 kV,32355.0,34.5,92.0,19.5,solar,NC,Dominion,Active,gen
AH1-034 - moved to TC2,2021-06-14,Patton Road Junction - Summer Shade 69 kV,48109.0,69.0,63.63636363636363,100.0,solar,KY,EKPC,Withdrawn,gen
AH1-035 - moved to TC2,2021-06-14,Plymouth 34.5 kV,12789.0,34.5,92.0,20.0,solar,NC,Dominion,Withdrawn,gen
AH1-036,2021-06-15,Centerburg 138 kV,14731.0,138.0,80.0,277.5,storage,OH,AEP,Withdrawn,battery
AH1-037,2021-06-16,Chippewa D557 8.320 kV,,320.0,0.0,2.0,solar,,ATSI,Withdrawn,gen
AH1-038,2021-06-16,Kramer,34367.0,138.0,90.9090909090909,3.825,solar,,PENELEC,Withdrawn,gen
AH1-039,2021-06-19,Mt. Hermon 23 kV,13120.0,23.0,92.0,20.0,solar,MD,DPL,Withdrawn,gen
AH1-040 - moved to TC2,2021-06-23,Mackeys - Creswell 115 kV,3417.0,115.0,100.0,150.0,solar,NC,Dominion,Active,gen
AH1-041 - moved to TC2,2021-06-23,Pennville 138 kV,13045.0,138.0,100.0,125.0,solar,IN,AEP,Withdrawn,gen
AH1-042 - moved to TC2,2021-06-25,Providence Forge-Turner 115kV,6053.0,115.0,100.0,154.0,solar,VA,Dominion,Withdrawn,gen
AH1-043,2021-06-28,Sand Hills - Brunswick 69 kV,18378.0,69.0,74.35294117647058,90.0,storage,NJ,PSEG,Withdrawn,battery
AH1-044 - moved to TC2,2021-06-30,Nelson - Electric Junction 345 kV,20754.0,345.0,100.0,800.0,solar,IL,ComEd,Active,gen
AH1-045 - moved to TC2,2021-07-01,Zion Energy Center 345 kV ,20818.0,345.0,78.0,658.0,solar,IL,ComEd,Withdrawn,gen
AH1-046 - moved to TC2,2021-07-01,Peach Bottom 500 kV,14669.0,500.0,100.0,905.0,solar,PA,PECO,Withdrawn,gen
AH1-047 - moved to TC2,2021-07-06,Marengo - Belvidere 138 kV,12082.0,138.0,66.66666666666667,58.6,solar,IL,ComEd,Withdrawn,gen
AH1-048,2021-07-07,Riverton 138,32810.0,138.0,90.0,20.0,storage,VA,APS,Withdrawn,battery
AH1-049,2021-07-07,Erie East – Union City Ckt 00234-31 34.5 kV,13396.0,34.5,92.0,20.0,solar,PA,PENELEC,Withdrawn,gen
AH1-050 - moved to TC2,2021-07-07,Eclipse-Piney 115 kV,13351.0,115.0,100.0,50.0,solar,PA,PENELEC,Withdrawn,gen
AH1-051 - moved to TC2,2021-07-07,Eclipse-Piney 115 kV II,13351.0,115.0,100.0,80.0,solar,PA,PENELEC,Withdrawn,gen
AH1-052,2021-07-07,Boydton Plank Road 115 kV,17409.0,115.0,59.25925925925925,260.0,solar,VA,Dominion,Withdrawn,gen
AH1-053,2021-07-08,Luthersburg - Curwensville 12.47 kV,14731.0,47.0,68.19047619047619,5.0,solar,PA,PENELEC,Withdrawn,gen
AH1-054 - moved to TC2,2021-07-09,Upton-Whitings 34.5 kV,4086.0,34.5,64.72727272727273,8.25,solar,NJ,JCPL,Active,gen
AH1-055 - moved to TC2,2021-07-14,Kyger Creek - Don Marquis 345 kV,34337.0,345.0,74.35294117647058,220.0,solar,OH,OVEC,Active,gen
AH1-056 - moved to TC2,2021-07-14,Red House D.P. 115kV,13848.0,115.0,72.0,100.0,solar,VA,Dominion,Withdrawn,gen
AH1-057 - moved to TC2,2021-07-15,Edgewood 12.47 kV,12907.0,47.0,83.81818181818181,7.2,solar,MD,DPL,Active,gen
AH1-058,2021-07-16,Galion 138 kV IV,5092.0,138.0,100.0,204.0,solar,OH,ATSI,Withdrawn,gen
AH1-059 - moved to TC2,2021-07-16,Sharp Road 69 kV,6153.0,69.0,100.0,101.0,solar,OH,AEP,Active,gen
AH1-060 - moved to TC2,2021-07-20,Cardington-Liberty 69 kV III,39992.0,69.0,84.21052631578947,94.0,solar,OH,ATSI,Active,gen
AH1-061,2021-07-21,Bernville 13.2kV,41497.0,13.2,92.0,5.0,solar,PA,ME,Withdrawn,gen
AH1-062,2021-07-22,London-Tangy 69 kV II,5137.0,69.0,100.0,20.0,solar,OH,ATSI,Withdrawn,gen
AH1-063,2021-07-26,Spring Creek – South Abingdon 138 kV ,41518.0,138.0,100.0,100.0,storage,VA,AEP,Withdrawn,battery
AH1-064,2021-07-27,Hopewell 34.5kV,13478.0,34.5,92.0,20.0,storage,VA,Dominion,Withdrawn,battery
AH1-065 - moved to TC2,2021-07-27,Hopewell 34.5kV,13478.0,34.5,92.0,20.0,storage,VA,Dominion,Withdrawn,battery
AH1-066 - moved to TC2,2021-07-27,Hopewell 34.5kV,13478.0,34.5,92.0,10.0,storage,VA,Dominion,Withdrawn,battery
AH1-067,2021-07-27,Minotola 12.47 kV,13410.0,47.0,58.66666666666667,8.5,solar,NJ,AEC,Withdrawn,gen
AH1-068,2021-07-28,Williamstown 12.47 kV,31832.0,47.0,86.0,12.0,solar,NJ,AEC,Withdrawn,gen
AH1-069 - moved to TC2,2021-07-28,Jerome - Mohicanville 69 kV,38496.0,69.0,72.72727272727273,17.0,solar,OH,ATSI,Withdrawn,gen
AH1-070 - moved to TC2,2021-07-28,Jerome - Mohicanville 69 kV,38496.0,69.0,72.72727272727273,34.0,solar,OH,ATSI,Withdrawn,gen
AH1-071 - moved to TC2,2021-07-29,Midlothian 34.5 kV,7352.0,34.5,92.0,20.0,solar,VA,Dominion,Active,gen
AH1-072 - moved to TC2,2021-07-29,Red Onion - VC5 69 kV,33353.0,69.0,79.01960784313725,20.0,solar,VA,AEP,Active,gen
AH1-073 - moved to TC2,2021-07-29,Red Onion - VC5 69 kV,33353.0,69.0,79.01960784313725,40.0,solar,VA,AEP,Active,gen
AH1-074,2021-07-29,Fitchville-New London 69 kV,48316.0,69.0,73.6842105263158,20.0,solar,OH,ATSI,Withdrawn,gen
AH1-075 - moved to TC2,2021-07-29,North Waldo - Wild Creek 138 kV,4512.0,138.0,100.0,68.0,solar,OH,AEP,Withdrawn,gen
AH1-076 - moved to TC2,2021-07-29,Loyalhanna - Reed Junction 25 kV,7096.0,25.0,62.58823529411764,18.0,solar,PA,APS,Withdrawn,gen
AH1-077,2021-07-30,TBD 34.5 kV,36200.0,34.5,49.14285714285714,3.0,solar,NJ,AEC,Withdrawn,gen
AH1-078,2021-07-30,Paulsboro 69 kV II,14591.0,69.0,73.6842105263158,79.0,gas,NJ,AEC,Withdrawn,gen
AH1-079,2021-07-30,Harmony Village 34.5kV,7427.0,34.5,92.0,20.0,solar,VA,Dominion,Withdrawn,gen
AH1-080,2021-07-30,Virginia Beach - Pendleton 115 kV,6600.0,115.0,100.0,40.0,storage,VA,Dominion,Withdrawn,battery
AH1-081 - moved to TC2,2021-07-30,Knob Lick 69kV,7478.0,69.0,75.33333333333333,60.0,solar,KY,EKPC,Withdrawn,gen
AH1-082 - moved to TC2,2021-07-30,Knob Lick 69kV,7478.0,69.0,75.33333333333333,104.0,solar,KY,EKPC,Withdrawn,gen
AH1-083 - moved to TC2,2021-07-30,Summer Shade - Green County 161 kV,40455.0,161.0,100.0,250.0,solar,KY,EKPC,Withdrawn,gen
AH1-084 - moved to TC2,2021-07-30,Sullivan 345 kV,33035.0,345.0,100.0,2500.0,other,IN,AEP,Withdrawn,gen
AH1-085,2021-07-30,Sullivan 345kV,33035.0,345.0,100.0,500.0,other,,AEP,Withdrawn,gen
AH1-086 - moved to TC2,2021-07-30,Morrisville 230kV,33146.0,230.0,100.0,90.0,storage,VA,Dominion,Withdrawn,battery
AH1-087 - moved to TC2,2021-07-30,Morrisville 230kV,33146.0,230.0,100.0,110.0,storage,VA,Dominion,Withdrawn,battery
AH1-088 - moved to TC2,2021-07-30,Morrisville 230kV,33146.0,230.0,100.0,130.0,storage,VA,Dominion,Withdrawn,battery
AH1-089 - moved to TC2,2021-07-30,Morrisville 230kV,33146.0,230.0,100.0,150.0,storage,VA,Dominion,Withdrawn,battery
AH1-090,2021-07-30,Surry - Hopewell 230 kV,33170.0,230.0,100.0,80.0,hybrid,VA,Dominion,Withdrawn,gen
AH1-091 - moved to TC2,2021-07-30,Ahoskie 34.5kV,12359.0,34.5,63.42857142857143,17.0,storage,NC,Dominion,Active,battery
AH1-092 - moved to TC2,2021-07-30,SedgeHill - Person 230 kV,40189.0,230.0,86.11764705882352,90.0,hybrid,VA,Dominion,Withdrawn,gen
AH1-093,2021-07-30,SedgeHill - Person 230 kV,40189.0,230.0,86.11764705882352,160.0,hybrid,VA,Dominion,Withdrawn,gen
AH1-094 - moved to TC2,2021-07-30,Wells - Shinrock 69 kV I,25125.0,69.0,100.0,49.9,hybrid,OH,ATSI,Withdrawn,gen
AH1-095,2021-07-30,Wells - Shinrock 69 kV II,25125.0,69.0,100.0,69.9,hybrid,OH,ATSI,Withdrawn,gen
AH1-096,2021-07-30,Wells - Shinrock 69 kv III,25125.0,69.0,100.0,79.9,hybrid,OH,ATSI,Withdrawn,gen
AH1-097,2021-07-30,Jubal Early - Pipers Gap 138 kV,7966.0,138.0,84.21052631578947,20.0,hybrid,VA,AEP,Withdrawn,gen
AH1-098 - moved to TC2,2021-07-30,Wolf Glade-West Carroll 138 kV,30866.0,138.0,77.0,40.0,hybrid,VA,AEP,Active,gen
AH1-099,2021-07-30,Glady Run–Xenia 69 kV,17892.0,69.0,70.0,20.0,solar,OH,Dayton,Withdrawn,gen
AH1-100,2021-07-30,Effort Mountain-Gilbert 138 kV II,53594.0,138.0,100.0,45.2,solar,PA,PPL,Withdrawn,gen
AH1-101,2021-07-30,River EC 138 kV ,55014.0,138.0,71.42857142857143,57.78,storage,IL,ComEd,Withdrawn,battery
AH1-102 - moved to TC2,2021-07-30,Seward-Glory 115 kV,32944.0,115.0,100.0,100.0,solar,PA,PENELEC,Withdrawn,gen
AH1-103,2021-08-02,Pinewood - St. Johns 115 kV,13923.0,115.0,77.77777777777779,75.0,solar,VA,Dominion,Withdrawn,gen
AH1-104,2021-08-02,Hepburna 12.47 kV Grampian ckt,13117.0,47.0,50.82352941176471,5.0,solar,PA,PENELEC,Withdrawn,gen
AH1-105,2021-08-03,TBD 23 kV,36200.0,23.0,49.14285714285714,4.0,solar,DE,DPL,Withdrawn,gen
AH1-106 - moved to TC2,2021-08-04,Winterpock 34.5kV,12818.0,34.5,72.0,26.0,solar,VA,Dominion,Active,gen
AH1-107 - moved to TC2,2021-08-04,Winterpock 34.5kV,12818.0,34.5,72.0,26.0,solar,VA,Dominion,Active,gen
AH1-108 - moved to TC2,2021-08-04,Spruance NUG 230 kV,33093.0,230.0,100.0,66.0,gas,VA,Dominion,Active,gen
AH1-109,2021-08-03,Krendale - Unionville 12.47 kV,12938.0,47.0,67.0,3.0,solar,OH,APS,Withdrawn,gen
AH1-110,2021-08-06,Newville 12 kV II,15665.0,12.0,76.21052631578947,5.0,solar,PA,PPL,Withdrawn,gen
AH1-111,2021-08-06,Walker 12 kV,17980.0,12.0,92.0,5.0,solar,PA,PPL,Withdrawn,gen
AH1-112,2021-08-06,New Meredith 23 kV,46340.0,23.0,82.0,4.0,solar,DE,DPL,Withdrawn,gen
AH1-113,2021-08-09,North Pole - Russelville 34.5 kV,33141.0,34.5,92.0,20.0,solar,OH,DEOK,Withdrawn,gen
AH1-114,2021-08-09,North Pole - Russelville 34.5 kV,33141.0,34.5,92.0,40.0,solar,OH,DEOK,Withdrawn,gen
AH1-115,2021-08-13,,,138.0,0.0,4.0,solar,DE,DPL,Withdrawn,gen
AH1-116 5132083,2021-08-12,PJM-MECS,31685.0,138.0,57.14285714285714,1200.0,other,,,Withdrawn,gen
AH1-117 5136432,2021-08-12,PJM-CIN,31685.0,138.0,57.14285714285714,,other,,,Withdrawn,gen
AH1-118,2021-08-13,Windsor 25 kV,13378.0,25.0,92.0,20.0,solar,WV,APS,Withdrawn,gen
AH1-119,2021-08-13,Bismark-Doubs 500 kV,34657.0,500.0,58.66666666666667,100.0,hybrid,VA,Dominion,Withdrawn,gen
AH1-120,2021-08-17,Felton 23kV ,16006.0,23.0,92.0,4.0,solar,DE,DPL,Withdrawn,gen
AH1-121,2021-08-18,,,138.0,0.0,,solar,NJ,AEC,Withdrawn,gen
AH1-122,2021-08-19,Dowling 138 kV II,41837.0,138.0,100.0,75.0,solar,OH,ATSI,Withdrawn,gen
AH1-123,2021-08-24,Locust Grove D.P. 34.5kV,7438.0,34.5,79.5,20.0,storage,VA,Dominion,Withdrawn,battery
AH1-124 - moved to TC2,2021-08-23,Vint Hill 34.5kV,24994.0,34.5,92.0,20.0,storage,VA,Dominion,Under Construction,battery
AH1-125 - moved to TC2,2021-08-23,Sycoline 34.5kV,37079.0,34.5,58.66666666666667,20.0,storage,VA,Dominion,Under Construction,battery
AH1-126,2021-08-23,Bowman 12.5kV,13107.0,12.5,75.33333333333334,20.0,storage,VA,Dominion,Withdrawn,battery
AH1-127 - moved to TC2,2021-08-23,Railroad 34.5kV,5330.0,34.5,83.81818181818181,20.0,storage,VA,Dominion,Under Construction,battery
AH1-128 - moved to TC2,2021-08-23,Railroad 34.5kV,5330.0,34.5,83.81818181818181,20.0,storage,VA,Dominion,Under Construction,battery
AH1-129,2021-08-24,Gretna-Mt. Airy 69kV,48501.0,69.0,72.72727272727273,20.0,storage,VA,Dominion,Withdrawn,battery
AH1-130,2021-08-24,Gretna-Mt. Airy 69kV,48501.0,69.0,72.72727272727273,20.0,storage,VA,Dominion,Withdrawn,battery
AH1-131,2021-08-23,Gretna-Mt. Airy 69kV,48501.0,69.0,72.72727272727273,20.0,storage,VA,Dominion,Withdrawn,battery
AH1-132,2021-08-23,Double Toll Gate - Strasburg 34.5 kV,32779.0,34.5,92.0,14.4,gas,VA,APS,Withdrawn,gen
AH1-133 - moved to TC2,2021-08-23,Saltville - Tazewell 138 kV,7940.0,138.0,100.0,70.0,solar,VA,AEP,Active,gen
AH1-134,2021-08-25,Northern Neck 230 kV,33192.0,230.0,100.0,20.0,storage,VA,Dominion,Withdrawn,battery
AH1-135,2021-08-24,Vienna - Vienna 8 138 kV,13111.0,138.0,100.0,,other,,DPL,Withdrawn,gen
AH1-136 - moved to TC2,2021-08-25,Falcon - Middle Creek 46 kV,14048.0,46.0,77.71428571428572,20.0,solar,KY,AEP,Withdrawn,gen
AH1-137,2021-08-26,,,138.0,0.0,,solar,PA,PPL,Withdrawn,gen
AH1-138 - moved to TC2,2021-07-30,Penniman 34.5 kV,6052.0,34.5,86.11764705882352,20.0,solar,VA,Dominion,Active,gen
AH1-139,2021-08-27,Cooper 34.5kV ,1417.0,34.5,92.0,3.0,solar,PA,PECO,Withdrawn,gen
AH1-140 - moved to TC2,2021-07-30,Vasco 138 kV,14162.0,138.0,100.0,150.0,hybrid,PA,APS,Withdrawn,gen
AH1-141,2021-08-26,Darbytown 230 kV,33072.0,230.0,90.76923076923077,5.0,storage,VA,Dominion,Withdrawn,battery
AH1-142,2021-08-27,Darbytown 230 kV II,33072.0,230.0,90.76923076923077,4.0,storage,VA,Dominion,Withdrawn,battery
AH1-143,2021-08-26,Darbytown 230 kV III,33072.0,230.0,90.76923076923077,2.0,storage,VA,Dominion,Withdrawn,battery
AH1-144 - moved to TC2,2021-08-26,Peter's Mountain 138 kV,39292.0,138.0,95.23809523809523,70.0,solar,VA,AEP,Active,gen
AH1-145 - moved to TC2,2021-08-26,Peter's Mountain 138 kV,39292.0,138.0,95.23809523809523,150.0,storage,VA,AEP,Active,battery
AH1-146 - moved to TC2,2021-08-26,White Rock - Wayne 345 kV,12818.0,345.0,92.0,200.0,solar,IL,ComEd,Withdrawn,gen
AH1-147 - moved to TC2,2021-08-27,White Rock - Wayne 345 kV,12818.0,345.0,92.0,400.0,solar,IL,ComEd,Withdrawn,gen
AH1-148 - moved to TC2,2021-08-26,White Rock - Wayne 345 kV  ,12818.0,345.0,92.0,600.0,solar,IL,ComEd,Withdrawn,gen
AH1-149,2021-08-28,Moselem-Saint Peters Tap 69 kV,32258.0,69.0,77.71428571428572,8.375,solar,PA,ME,Withdrawn,gen
AH1-150 - moved to TC2,2021-08-28,Nelson-Electric Junction 345 kV,20754.0,345.0,100.0,1000.0,solar,IL,ComEd,Active,gen
AH1-151 - moved to TC2,2021-08-27,Nelson-Electric Junction 345 kV,20754.0,345.0,100.0,1200.0,solar,IL,ComEd,Active,gen
AH1-152 - moved to TC2,2021-08-27,Dumont 345 kV,38419.0,345.0,100.0,150.0,storage,IN,AEP,Withdrawn,battery
AH1-153 - moved to TC2,2021-08-27,Dumont 345 kV,38419.0,345.0,100.0,200.0,solar,IN,AEP,Active,gen
AH1-154 - moved to TC2,2021-08-27,Dumont 345 kV,38419.0,345.0,100.0,300.0,storage,IN,AEP,Withdrawn,battery
AH1-154A,2021-08-27,Mount Rock12 kV II,3720.0,12.0,81.58333333333333,5.0,solar,PA,PPL,Withdrawn,gen
AH1-154B,2021-08-27,Hughesville 12 kV,13684.0,12.0,92.0,5.0,solar,PA,PPL,Withdrawn,gen
AH1-155 5139596,2021-08-27,NIPS-PJM,16691.0,138.0,66.66666666666667,,other,,,Confirmed,gen
AH1-156,2021-08-30,Cane Ridge 69 kV,33361.0,69.0,92.0,40.0,solar,KY,EKPC,Withdrawn,gen
AH1-157 - moved to TC2,2021-08-31,Penniman - Waller 230 kV,6052.0,230.0,94.11764705882352,100.0,storage,VA,Dominion,Withdrawn,battery
