name,fid
Magas Collores 5805 - Nimisila Substation 100 kV Circuit 1,L:20173:20198:100
East Akron - Mcknights Substation 100 kV Cir. 1,L:20175:20185:100
Mcknights Substation - Krumroy 100 kV Ckt 1,L:20175:20191:100
Coventry - Moore 100 kV Cir. 1,L:20186:20196:100
Water - Edgerton 100 kV #1,L:20188:20203:100
Krumroy - Towne 100 kV line,L:20191:20194:100
S Akron - Water 100 kV line,L:20197:20203:100
Genoa - Hills 100 kV Cir. 1,L:20204:20205:100
Girard - Newton Bulk 100 kV #1,L:20216:20224:100
Lion Mtn - Cottonwood Creek 100 kV Cir. 1,L:20257:20312:100
Cottonwood Creek - Plum St 100 kV Cir. 1,L:20259:20312:100
Spanish Crk 500 kV/230 kV Transformer #1,X:20269:500:230
Perry 162 - Saint Cloud 100 kV Ckt 1,L:20276:20311:100
Sister Lakes - Ncah Central Utility Plant 100 kV Cir. 1,L:20984:20991:100
Aep Colby - Oak Knoll 100 kV Line 2,L:20992:20995:100
Lone Pine 3 - Wauna 100 kV Ckt 2,L:20994:20997:100
Texas Cryptologic Ctr - Wicktt 100 kV Line 1,L:21198:21211:100
Cathedral Square - Samara 100 kV,L:21376:21396:100
Air Products - Shuffleton 100 kV Circuit 1,L:21385:21387:100
J R Whiting 100 kV/1 kV XFMR #1,X:21726:100:1
Dairymans - Montpelier Electric Geneating Station 100 kV,L:21745:22708:100
Wesgate - Vischer Ferry 100 kV,L:21749:21751:100
Westgate - Monroeville 100 kV Line 1,L:21749:21753:100
Jack Primus - Decatur 100 kV Ckt 1,L:21750:21756:100
Woodburn - Monroeville 100 kV Circuit 1,L:21753:21812:100
E Loop - Jack Primus 100 kV #1,L:21754:21756:100
Wayne Trace - Allen 100 kV Cir. 1,L:21773:21787:100
Sicamous Substation - State St 100 kV,L:21774:21794:100
South Springfield - Trier 100 kV,L:21785:21798:100
Tonasket - Muldoon Mill 100 kV Line 1,L:21788:21792:100
Sicamous - Harper 100 kV Cir. 1,L:21794:21808:100
Sicamous - Harper 100 kV Circuit 2,L:21794:21808:100
Janes Creek - Carmel Hill 100 kV Line,L:21799:21807:100
Janes Creek - Harper 100 kV Line 1,L:21799:21808:100
Carmel Hill - Woodburn 100 kV,L:21807:21812:100
Nuclear Fuels - Seventy Second Substation 100 kV #1,L:21981:21993:100
Grimley Rad - Adams St 100 kV Cir. 1,L:22013:22037:100
Concord - Dunlap 100 kV Circuit 1,L:22016:22022:100
Dunlap - Shawboro 100 kV Circuit 1,L:22016:22025:100
Shawboro - Dunlap 100 kV Line 2,L:22016:22025:100
Lusher - Lake Crystal 100 kV Circuit 1,L:22017:22030:100
Lusher - Elkhart Hydro Substation 100 kV Cir. 1,L:22017:22725:100
Yahuecas 8203 Substation - Elkhart Hydro 100 kV Circuit 1,L:22018:22725:100
Yahuecas 8203 - Elkhart Hydro 100 kV Cir. 2,L:22018:22725:100
University - Concord 230 kV Line,L:22022:22032:230
Concord Substation - University 230 kV Circuit 2,L:22022:22032:230
Juno Beach - Dug Gap 100 kV Circuit 1,L:22096:22099:100
Calumet Energ Team Llc - Mi-Wuk Substation 100 kV #3,L:22332:23514:100
Olive Substation - Southside Generating Station 100 kV Line 1,L:22376:22377:100
Montpelier Electric Generating Station 100/1 kV Autotransformer Bank 1,X:22708:100:1
Middlesboro - Wheelabrator Saugus 100 kV Cir. 1,L:22785:22792:100
Nelson Rd - Green Bluff 100 kV Circuit 2,L:22818:22832:100
Gray Summit - Seymour Johnson 230 kV Ckt 1,L:22827:22993:230
Seymour Johnson - Gray Summit 230 kV line,L:22827:22993:230
Seymour Johnson - Rocky Rd Power Llc 230 kV Circuit 1,L:22827:23495:230
Polson - Morganville 100 kV #2,L:22831:22836:100
Grove Street - North Vernon 100 kV Line 1,L:22837:23416:100
North Vernon - Grove Street 100 kV,L:22837:23416:100
Niles - Comed Devon Substation 100 kV #1,L:22847:22853:100
Morenotap - Phiadlephia 100 kV Circuit 3,L:22849:22862:100
Lakhead Vesper Substation - Moreno Tap 100 kV Ckt 2,L:22849:23483:100
Sysquoc - Lomas 100 kV #1,L:22851:22856:100
Georgia Pacific Paper - Addis 100 kV #1,L:22864:23499:100
Blue Goose - Bakersfield 100 kV Cir. 1,L:22870:22893:100
Lincoln St South - San Juan 100 kV Cir. 1,L:22894:23002:100
George Neal South - Bedford Park 100 kV Circuit 1,L:22908:22916:100
Telluride - Sunrise 100 kV #1,L:22909:22971:100
Telluride - Sunrise 100 kV Line 2,L:22909:22971:100
Peetz - Salinas Urbano 100 kV #1,L:22915:22918:100
S Jackson - Pittsford 100 kV,L:22934:22970:100
Pittsford - S Jackson 100 kV Line 2,L:22934:22970:100
Jim Christal Substation - North Cambridge 230 kV Cir. 1,L:22951:23087:230
Wildwood Substation - Riverside Ga 100 kV Line 1,L:22955:23473:100
Wildwood - Riverside Ga 100 kV Circuit 2,L:22955:23473:100
Dl Grauer - Hiwassee Dam 100 kV #2,L:22959:23047:100
Keelers - South Colton Substation 100 kV Cir. 1,L:22985:23084:100
Eastern Office - Burnt Mill 100 kV Cir. 1,L:22986:23067:100
Burnt Mill - Eastern Office 100 kV #2,L:22986:23067:100
Moize Crk - Georgia Pacific Paper 100 kV Line,L:23005:23499:100
Bonney Lake - Lake Asbury 100 kV Ckt 1,L:23010:23176:100
Salmon Arm - Burnett 11514 Kv 100 kV Line 2,L:23022:23031:100
Salmon Arm - Tinley Park 100 kV Line 1,L:23022:23088:100
Electric - Easthore 100 kV Circuit 1,L:23024:23181:100
Electric - Eastshore Substation 100 kV Line 2,L:23024:23181:100
Spruce - Spills 100 kV line,L:23025:23096:100
Spruce - Haslerud 100 kV Ckt 1,L:23025:23098:100
Tinley Park - Memphis Junction 100 kV line,L:23035:23088:100
Wilson 1&2 - Georgia Pacific Paper 100 kV Ckt 1,L:23043:23499:100
Ce Turbo - Kewaunee Substation 100 kV Cir. 1,L:23055:23466:100
Bridgeport Sta - Jeffersonville Kentucky Avenue 100 kV line,L:23058:23089:100
Bridgeport Sta - Jeffersonville Kentucky Avenue 100 kV,L:23058:23089:100
Hills Chapel - Baja Tap 100 kV Cir. 1,L:23062:23064:100
Presque Isle Sta - Mogen 100 kV line,L:23065:23080:100
South Shreveport - Bayfield 100 kV Cir. 1,L:23097:23188:100
Rio Grande City - West Shawano 100 kV Ckt 1,L:23102:23121:100
Rio Grande City - W Shawano 100 kV Ckt 2,L:23102:23121:100
Shady Oaks Wind Farm - Lanham 100 kV #1,L:23105:23510:100
W Shwano - Zack 100 kV Circuit 1,L:23120:23121:100
Van Buren St - Bernardo 100 kV Circuit 1,L:23132:23220:100
Van Buren St - Bernardo Substation 100 kV Ckt 2,L:23132:23220:100
Lomard - Monroe Tic 100 kV Circuit 1,L:23134:23186:100
Morrison Lane - Bruceville 100 kV Line,L:23139:23451:100
Picadilly - West Sparta 100 kV,L:23148:23165:100
Picadilly - W Sparta 100 kV Line 2,L:23148:23165:100
Picadilly - Morrison Lane 100 kV Line 1,L:23148:23451:100
James De Young - Deposit 100 kV Ckt 1,L:23156:23157:100
West Sparta - Maguire Rd 100 kV Line 1,L:23165:23187:100
Brevort - W Sparta 100 kV Circuit 1,L:23165:23224:100
Brevort - West Sparta 100 kV Line 2,L:23165:23224:100
Route 59 - Endako Cust 100 kV #1,L:23171:23189:100
Route 59 - Endako Cust 100 kV Ckt 2,L:23171:23189:100
Millbury No. 3 - Tyco Electronics 100 kV,L:23174:23439:100
20 Plant - Guayama Rural 4001 100 kV,L:23201:23454:100
Sequoyah - Sprintbrook 100 kV L,L:23216:23350:100
Elgin Energy Ctr Llc - Mid-Georgia Cogeneration Facility Substation 100 kV #1,L:23235:23446:100
Mid-Georgia Cogeneration Facility - Elgin Energy Center Llc 100 kV Line,L:23235:23446:100
Libertyville - Delgen 100 kV Ckt 1,L:23278:23300:100
Pinal - Tate & Lyle Decatur Plant Cogen 100 kV Cir. 2,L:23289:23304:100
Covanta Wallingford Energy - Deep Springs Substation 100 kV line,L:23291:23310:100
S Hall - Deep Springs 100 kV Ckt 1,L:23302:23310:100
Iron Riv - Tate & Lyle Decatur Plant Cogen 100 kV #1,L:23304:23306:100
Cristroad - Biport 100 kV Line 1,L:23314:23481:100
Foreman North - Clearlake 100 kV Cir. 1,L:23316:23474:100
Cromo - Sage Road 100 kV Ckt 1,L:23344:23347:100
Jepson - Sage Road 100 kV Cir. 2,L:23344:23352:100
Ultragen - East Clearwater Subdivision 100 kV Circuit 1,L:23386:23387:100
Manlove-Folsom - Big Timber Auto 100 kV Line 2,L:23412:23455:100
Winston - Byron 230 kV Ckt 1,L:23428:23523:230
Hooksink 230/100 kV Autotransformer,X:23498:230:100
Rhome 230-14 kV TX T5,X:23522:230:14
Elwood 230-14 kV TX #3,X:23530:230:14
North Bergen - N Lakes 161 kV Ckt 1,L:2620:2954:161
Plaza Walmart - Kirby 161 kV #1,L:2635:2650:161
Warren Solar Farm Llc - Flowood 161 kV L,L:2941:2958:161
Wallenpaupack - International Paper Riverdale Mill 161 kV line,L:2964:7171:161
Jordan Riv - Pseg Linden Generating Sta 161 kV Ckt 2,L:3150:3541:161
Hudson - Nesbit 161 kV,L:3350:6968:161
White Mt. Radio - Hudson 138 kV,L:3350:6708:138
Fulton Mo 161-138 kV Auto T1,X:3646:161:138
Fulton Mo - Addison 138 kV Cir. 1,L:3646:8069:138
Bremerton - Granville 138 kV Cir. 1,L:5191:5764:138
Seagoville Sw 161 kV/138 kV Transformer T3,X:5214:161:138
Seagoville Sw 161-138 kV XFMR T4,X:5214:161:138
Sand Crk 138-1 kV Transformer Bank,X:5239:138:1
Nw Freedom Substation - Clay City 138 kV #1,L:5241:5316:138
Skyline - Murray Substation 138 kV,L:5296:6843:138
Irvington - Ocotillo 138 kV,L:5389:5856:138
Edes Tap 2 Substation 138/1kV Transformer Bank 1,X:5401:138:1
Edes Tap 2 - Jefferies Sta 138 kV Circuit 1,L:5401:5792:138
Njt Meadowlands Rail Substaion - Northside 138 kV #2,L:5448:5910:138
I-94 - Northern 138 kV Ckt 1,L:5520:5536:138
Marfa Alamito Crk - Fish Crk 138 138 kV Circuit 1,L:5562:5810:138
Marfa Alamito Crk - Milligan 138 kV #1,L:5562:5932:138
Milligan - Franklin 138 kV #1,L:5595:5932:138
Post Rock - N Mountain 138 kV L,L:5672:5676:138
Carreon - San German 6401 138 kV Ckt 1,L:5674:5712:138
Halsey - San German 6401 138 kV,L:5674:5944:138
Dpc Oakdale - Mayberrytap 138 kV #1,L:5678:5711:138
Canton Treet - Hcf 138 kV Circuit 1,L:5687:5700:138
Society Hill - Bluebell 138 kV Line 1,L:5688:5787:138
Slater - Carter 138 kV Circuit 1,L:5689:5702:138
Hcf - Mill Cteek 138 kV #1,L:5700:5840:138
Morgan Energy Center - Dpc Oakdale 138 kV #1,L:5701:5711:138
Payette - No Mans Land 138 kV,L:5703:5783:138
Bsque 345 kV/138 kV Autotransformer,X:5710:345:138
Bosque - Halsey 138 kV,L:5710:5944:138
Bosque - Sjve Madera 345 kV #1,L:5710:5850:345
Underground Tap - Pleasant St 138 kV Cir. 1,L:5713:5788:138
Jackson Rd - Artesia 138 kV Line 1,L:5769:5794:138
W Caldwell - Wolf Creek Generator 138 kV,L:5771:5793:138
Pleasant St Substation - Rivera 138 kV Circuit 1,L:5773:5788:138
Payette - Artesia 138 kV Cir. 1,L:5783:5794:138
County Line - Ogdensburg 138 kV #1,L:5784:5791:138
Calectric - Indiana Substation 138 kV Ckt 1,L:5785:5796:138
Odin - Pearl 138 kV Line,L:5831:5832:138
Pearl Substation - St Francis Energy Facility 138 kV Line 1,L:5831:6957:138
Jose - Tokio 138 kV #1,L:5833:5846:138
Mill Cteek - Carmichael 138 kV #1,L:5840:6713:138
W Ooltewah - Piney Rd 138 kV,L:5841:5843:138
Schoharie 345/138 kV XFMR Unit 1,X:5844:345:138
Yards Creek 138/1 kV Auto T1,X:5972:138:1
Yards Crk - Weiner 138 kV Ckt 1,L:5972:6706:138
Craven - Faulkner 138 kV Line,L:6007:6010:138
Craven - Cemex 138 kV Line 1,L:6007:6360:138
West Receiving - Auld 138 kV,L:6008:6012:138
W Receiving - Casky 138 kV #1,L:6012:7068:138
Ridge - Blythewood 138 kV #1,L:6019:6366:138
Rotary Park - Cape Canaveral 138 kV,L:6020:6022:138
Stonebridge - Lcec No. 5 138 kV Ckt 1,L:6021:7116:138
Caledonia Alte - Athens 345 kV,L:6026:8629:345
Walla Walla Substation - Carle Place Substation 138 kV Line 1,L:6030:8622:138
Coly - Dixon Tap 138 kV Cir. 1,L:6032:6033:138
Dixon Tap - Hamilton Pa 138 kV Line 1,L:6033:7115:138
Vly Springs Substation - Ojus 138 kV Line,L:6035:6036:138
Eight Flags Energy - Ojus 138 kV Circuit 1,L:6035:6063:138
Crag View Substation - Tokay 138 kV,L:6037:6108:138
Gibralter Cust Substation 138/1 kV Autotransformer Unit 1,X:6046:138:1
North Lake - Plaquemine Cogeneration Plant 138 kV,L:6047:6055:138
Plaquemine Cogeneration Plant - Raceland Substation 138 kV,L:6047:6184:138
Glenwoo Hydro - Keahole 138 kV Circuit 1,L:6048:6246:138
Little Spadra Creek - South Cape 138 kV Line,L:6050:6051:138
Little Spadra Creek - Folsom Prison 138 kV Line 1,L:6050:6052:138
South Cape - North Lake 138 kV Ckt 1,L:6051:6055:138
N Lake - Eight Flags Energy 138 kV line,L:6055:6063:138
Joshua Falls - Converse Flats 138 kV Circuit 1,L:6056:6057:138
Hutchinson Energy Ctr - Grove 138 kV Ckt 1,L:6058:6642:138
Multitrade Of Pittsylvania Lp - Brodhead Central 138 kV Cir. 1,L:6064:6095:138
Ykk Usa Chestney - Brodhead Central 138 kV,L:6064:6532:138
Carl Bailey 345-1 kV Transformer Unit 1,X:6065:345:1
Carl Bailey 138/1kV Transformer Bank Unit 1,X:6065:138:1
Pipers Gap Substation - Carl Bailey 138 kV Line,L:6065:6527:138
Bird Substation - S Beaumont Substation 138 kV Cir. 1,L:6066:6248:138
Tokay - Sperry 138 kV Circuit 1,L:6068:6108:138
East Bench - Almeda 138 kV Cir. 1,L:6080:6081:138
Almeda - Ontelaunee Energy Ctr 138 kV,L:6080:7134:138
S Reading - New Gulf 138 kV #1,L:6094:7174:138
William F Wyman - General Electric 138 kV,L:6110:6122:138
Brinley - Sheyenne 138 kV #1,L:6111:6124:138
Jefferson - General Electric 138 kV Circuit 1,L:6121:6122:138
Jefferson - John Hart 138 kV #1,L:6121:7008:138
Neshaminy - Byberry 138 kV #1,L:6134:6866:138
Melrose - Horse Heaven 138 kV #1,L:6136:6161:138
Warrington - Frogtown 138 kV,L:6157:6208:138
Elroy - Raceland 138 kV,L:6184:6763:138
Nordheim - Frogtown 138 kV,L:6208:6210:138
Jarrett - Shady Glen 138 kV Circuit 1,L:6209:6761:138
Proler - Bollman Substation 138 kV,L:6214:6715:138
Mona Substation - Truman 138 kV Cir. 1,L:6215:6717:138
Maynardville - Sistrunk 138 kV #1,L:6217:6218:138
Maynardville Substation - Blac Riv 138 kV Circuit 1,L:6217:6644:138
Sistrunk - Oxford Substation 138 kV Cir. 1,L:6218:6227:138
Eau Gallie - Panther Crk Energy Facility 138 kV Line 1,L:6223:6992:138
Panther Creek Energy Facility Substation - Shred 138 kV Circuit 1,L:6223:7135:138
Mill Seat Renewable Energy Facility 345/138 kV TX T1,X:6225:345:138
Mill Seat Renewable Energy Facility - Oxford 138 kV Circuit 1,L:6225:6227:138
Oxford - Marysville 138 kV Cir. 1,L:6226:6227:138
Marysville - Embudo 138 kV Line 1,L:6226:6623:138
Wilmington Station C - Shred Substation 138 kV Cir. 1,L:6232:7135:138
El Camino Tap - E. Whitley 138 kV Line 1,L:6242:6245:138
Lake June Pump - El Camino Tap 138 kV Ckt 1,L:6242:6300:138
Louisiana Pacific - E. Whitley 138 kV Ckt 1,L:6245:6247:138
Clay - Lake Gum 138 kV,L:6262:8335:138
Hazel - Dunsmuir - Adjunct 138 kV,L:6264:8650:138
Rio Hondo - Ottauquechee Hydro 138 kV Cir. 1,L:6289:6741:138
Rio Hondo Substation - Betzwood 138 kV,L:6289:6771:138
Hobart - Burgess Biopower 138 kV Cir. 1,L:6290:6759:138
Pinnacle Peak Walc - Pg Pulp 138 kV Cir. 1,L:6323:6589:138
Bayou Cove Peaking Power - Beaverton 138 kV line,L:6333:6334:138
Susquehanna - Yermo 138 kV,L:6341:7109:138
Mcfadden - Sunst 138 kV Line 1,L:6346:6352:138
Reta Substation - Tinnin Rd 138 kV,L:6350:6353:138
Reta - Mtn 138 kV Circuit 1,L:6353:7100:138
Archer Daniels Midland Cedar Rapids - Atchelitz 138 kV #1,L:6354:6358:138
Point Of Rocks - Atchelitz 138 kV Line 1,L:6358:6362:138
Cemex 345/138kV Autotransformer,X:6360:345:138
Moses Lake - Seely 138 kV Line 1,L:6368:7048:138
Brookings County - George Johnson 138 kV Line 1,L:6370:6832:138
Chickahominy - Serra 138 kV,L:6371:6374:138
Wrightsville - Mexico 138 kV,L:6372:6373:138
Wrightsville - Serra 138 kV Circuit 1,L:6373:6374:138
Beeline - East 61St St 138 kV #1,L:6381:6384:138
Griffiss Air Base - E 61St St 138 kV Line 1,L:6383:6384:138
Donegal - Griffiss Air Base 138 kV Cir. 1,L:6383:6561:138
Priceville 345 kV/138 kV TX #1,X:6388:345:138
Parish - Pricevlle 138 kV #1,L:6388:6390:138
Hathaway - Royal 138 kV Line 1,L:6407:6410:138
Royal - Blakely Mtn 138 kV #1,L:6407:6411:138
Blakely Mountain Substation 345 kV/138 kV Auto,X:6411:345:138
Blakelymtn - Browntown 138 kV Cir. 1,L:6411:6418:138
S Fork - Goose Crk Substation 138 kV #1,L:6433:6450:138
Cedarville - Liberty Electric Power Plant 138 kV #1,L:6446:6463:138
Sandpiper Substation - Llanerch 138 kV Ckt 1,L:6453:6469:138
Beverly 345-1 kV Transformer Bank Unit 1,X:6460:345:1
Paxson Dirve - Beverly 138 kV line,L:6460:6465:138
Pinckard - Second Avenue 138 kV Cir. 1,L:6474:6699:138
Vernon Vt Substation - El Casco 138 kV Cir. 1,L:6495:7032:138
Klondike - Vernon Vt 138 kV #1,L:6495:7035:138
O'Gara - Watercure 138 kV line,L:6497:6960:138
Herndon - Emigration 138 kV Circuit 1,L:6499:6511:138
Walton Bainbridge Power Facility Substation - Emigration 138 kV,L:6503:6511:138
Walton Bainbridge Power Facility - Edgewater 138 kV Ckt 1,L:6503:6512:138
Centalf - San Luis Obispo 138 kV,L:6522:6524:138
High Fals - Trentwood 138 kV Ckt 1,L:6531:6549:138
Ykk Usa Chestney - High Falls 138 kV Ckt 1,L:6532:6549:138
Burle - Blooming Prairie 138 kV Circuit 1,L:6538:6539:138
Chattahoochee Energy Facility 345 kV/138 kV Transformer Bank #1,X:6550:345:138
Sheldon - Kimball 138 kV Circuit 1,L:6560:7073:138
Purdue Northwest - Kimball 138 kV #1,L:6560:7079:138
Chemawa - Sockanosset 138 kV Line,L:6581:6584:138
Rock-Tenn Mill - Overton 2 Substation 138 kV Circuit 1,L:6582:6583:138
Rock-Tenn Mill - Chemawa 138 kV Cir. 1,L:6582:6584:138
Industry Substation - Blue Lake 138 kV Circuit 1,L:6585:6588:138
Don Pedro - Collierville 138 kV Line 1,L:6586:6587:138
Don Pedro - Greynolds 138 kV #1,L:6587:6591:138
Maple Lake - Greynolds 138 kV #1,L:6590:6591:138
Phelps Dodge - Point St 138 kV Line 1,L:6595:6606:138
Talenenergy Martin Crk Llc Llentown - Freeman 138 kV Circuit 1,L:6596:6618:138
Wakefield Jct - Flagami 138 kV,L:6600:6604:138
Dornyvile - Wescosville 138 kV Line,L:6602:6622:138
Warm Springs - Wakefield Jct 138 kV line,L:6604:6609:138
Point Street Substation - Tascaderos 138 kV Cir. 1,L:6606:6630:138
Northampton Generating Company Lp - Sno-Kig 138 kV Circuit 1,L:6616:6816:138
Siegfried Substation - Country Club 138 kV #1,L:6631:6818:138
Erie St - Sub 6647 Substation 138 kV,L:6636:6647:138
Cachete 1529 - Vfw Park 345 kV,L:6648:7104:345
Vfw Park - Talenenergy Martins Crk Llc Harwood 345 kV L,L:6648:7112:345
Northport - Moab Salt 138 kV Ckt 1,L:6653:6665:138
Ltg Pleasant Hill Substation - Forge 2 138 kV Cir. 1,L:6654:6678:138
Limestone 345 kV/138 kV Transformer Unit 1,X:6671:345:138
Nepco - Van Horne 138 kV Cir. 1,L:6684:6690:138
Basscreek Substation - Napa 138 kV Ckt 1,L:6685:6688:138
Tropico - Panda Patriot Generation Plant Substation 138 kV,L:6689:6790:138
Honey Lake Substation 345/138kV TX,X:6703:345:138
Honey Lake - Salmon Crk 1 138 kV #1,L:6703:6707:138
Ayer - Honey Lake 138 kV,L:6703:6709:138
Weiner - Shawnee 138 kV Ckt 1,L:6706:7125:138
Ayer - Tule 138 kV Line 1,L:6709:6711:138
G.E. Control - Grouse Crk 138 kV Circuit 1,L:6710:6712:138
G.E. Control - Carmichael 138 kV Cir. 1,L:6710:6713:138
Shawnee - Tule 138 kV Line,L:6711:7125:138
Blue Mountain 138/1kV Auto,X:6714:138:1
Cwec Iola - Blue Mountain 138 kV #1,L:6714:6719:138
Bollman - Glory Rd 138 kV Circuit 1,L:6715:6725:138
Sandhill - Hemingway Substation 138 kV Ckt 1,L:6718:6722:138
New Orleans - Cwec Iola 138 kV,L:6719:6815:138
Winder - Tenth St 138 kV,L:6723:6724:138
Southeast - Pinedale 138 kV Ckt 1,L:6729:6909:138
Middle Fork - Kingstree 138 kV Circuit 1,L:6732:6756:138
Blanchard Substation - Whitpain 138 kV #1,L:6736:6766:138
Channel Island - Walnut Wind Farm 138 kV Circuit 1,L:6739:6784:138
Tarlett Substation - Pinedale 138 kV,L:6747:6909:138
Tarlett Substation - Wakarusa Substation 138 kV,L:6747:6926:138
Broadway In Substation - Shellburn 138 kV #1,L:6754:6768:138
Pulaski - Reclaim 138 kV Line 1,L:6757:6924:138
Barbadoes - Walnut Wind Farm Substation 138 kV Cir. 1,L:6758:6784:138
Silver Bow - Yabucoa Pueblo 2901 138 kV Ckt 1,L:6787:7025:138
Panda Patriot Generation Plant - Yabucoa Pueblo 2901 138 kV #1,L:6790:7025:138
Pomaria - Spring Crk Substation 138 kV Cir. 1,L:6795:6813:138
Catrons Crk - Holmes 138 kV,L:6801:6806:138
Steel City - Catrons Crk 138 kV Circuit 1,L:6801:7149:138
Spring Crk - New Orleans 138 kV #1,L:6813:6815:138
Nashville - George Johnson Substation 138 kV,L:6832:6840:138
Hazelton - Arroyo Tap 138 kV Cir. 1,L:6833:7997:138
Wekiwa - Skyline 138 kV L,L:6843:6873:138
Windy Gap - Catoosa 138 kV,L:6859:6874:138
Morgan Community Solar Substation - Wheatland Sta Substation 138 kV Circuit 1,L:6880:6933:138
Schuylkill - Tnnel 138 kV #1,L:6897:6946:138
Perry St - New Hogan 138 kV line,L:6911:6941:138
New Hogan - Perry Street 138 kV,L:6911:6941:138
St. John - Belen 138 kV #1,L:6956:7036:138
Denver Terminal - St Francis Energy Facility Substation 138 kV line,L:6957:6958:138
Denver Terminal - Paragould Reciprocating 138 kV #1,L:6958:6969:138
Wallenpaupack - Brandford Rr 138 kV Line 1,L:6962:7171:138
Nesbit 345 kV/161 kV Auto Bank 1,X:6968:345:161
Nesbit 161 kV/138 kV Transformer Bank #1,X:6968:161:138
Gaston Rd - Asbury 138 kV Ckt 1,L:6978:6983:138
Locust Ridge Ii Llc - Comerford 138 kV L,L:6980:6989:138
Comerford - W Lafayette 138 kV Ckt 1,L:6980:7138:138
Epsy - Gaston Rd 138 kV Line 1,L:6983:6987:138
El Casco - Belen 138 kV,L:7032:7036:138
Waymart Wind Substation - Klondike 138 kV line,L:7034:7035:138
Stadium - Seely 138 kV,L:7048:7089:138
Twisp - Eqestrian 138 kV Ckt 1,L:7052:7058:138
Stadium - Martin Crk 138 kV Circuit 1,L:7055:7089:138
Lancaster County Resource Recovery - Sheldon 138 kV Cir. 1,L:7057:7073:138
Twisp - Ripp 138 kV Circuit 1,L:7058:8490:138
East Knoxville - Kitimat 138 kV Circuit 1,L:7060:8543:138
E Knoxville - Merchandise 138 kV Circuit 1,L:7060:8546:138
Massachusetts St - Otter Creek 138 kV,L:7063:7064:138
Massachusetts St - Northfield 138 kV,L:7063:7076:138
Comanche - St Bonifacius 138 kV Cir. 1,L:7065:8534:138
Casky - Hamilton Pa 138 kV Circuit 1,L:7068:7115:138
Oreana - Wray 138 kV Ckt 1,L:7070:7082:138
Invermere - York Generation Company Llc 138 kV #1,L:7074:7086:138
Northfield - Purdue Northwest 138 kV Ckt 1,L:7076:7079:138
Yorkana - Northfield Substation 138 kV Circuit 1,L:7076:7090:138
