facility_name,start,end,reason
Linden Cogen Plant - Cordova 138 kV Ckt 1,2016-11-15 19:00:00,2016-11-29 19:00:00,planned
Annandale - Sta 138 138 kV Cir. 1,2016-11-19 19:00:00,2016-11-25 19:00:00,planned
Devils Lake - Cherry Crk 138 kV Circuit 1,2016-11-19 19:00:00,2016-11-23 19:00:00,planned
Erath - Cullman Industrial Substation 138 kV Cir. 1,2016-11-19 19:00:00,2016-12-06 19:00:00,planned
Hialeah - Lcec No. 25 138 kV Cir. 1,2016-11-12 19:00:00,2016-11-27 19:00:00,planned
Lake Placid - Rainsville Tap 100 kV Ckt 1,2016-11-21 19:00:00,2016-12-11 19:00:00,planned
Southwest Hartford - Orinda 100 kV #1,2016-11-12 19:00:00,2016-11-25 19:00:00,planned
Grinding - Pepco 117 138 kV #1,2016-11-15 19:00:00,2016-11-17 19:00:00,planned
Airchem - Galesferry 138 kV Circuit 1,2016-11-17 19:00:00,2016-11-21 19:00:00,planned
Beuah - Normandy 100 kV Cir. 1,2016-11-21 19:00:00,2016-11-27 19:00:00,planned
Station G Atwater - Baird 138 kV #1,2016-11-18 19:00:00,2016-12-04 19:00:00,planned
Apache - Owens Illinois 138 kV,2016-11-21 19:00:00,2016-12-06 19:00:00,planned
Fairless Energy Center - Wheelabrator Falls 138 kV,2016-11-19 19:00:00,2016-12-02 19:00:00,planned
Clover Hill - Prince William Dp 138 kV,2016-11-12 19:00:00,2016-11-24 19:00:00,planned
Short Hills Substation - Pacificrp 138 kV Line 1,2016-11-12 19:00:00,2016-11-15 19:00:00,planned
North Lakes Substation - N Bergen 161 kV #1,2016-11-12 19:00:00,2016-11-30 19:00:00,planned
Wyman Hydro - Parkers Lake 138 kV Circuit 1,2016-11-20 19:00:00,2016-12-07 19:00:00,planned
Guion - Odessa 100 kV,2016-12-10 19:00:00,2016-12-19 19:00:00,planned
Spruance Nug - 96Th St 138 kV #1,2016-12-13 19:00:00,2016-12-27 19:00:00,planned
Columbus South - Huron 138 kV Line 1,2016-12-07 19:00:00,2016-12-13 19:00:00,planned
Tate & Lyle Decatur Plant Cogen - Rocky Rd Power Llc 230 kV,2016-12-09 19:00:00,2016-12-16 19:00:00,planned
S Canton - Los Banos 138 kV Ckt 1,2016-12-15 19:00:00,2016-12-19 19:00:00,planned
Grove Street - Conrath Dpc Solar 100 kV #1,2016-12-15 19:00:00,2016-12-28 19:00:00,planned
Fieldale - San Bernard 138 kV Line 1,2016-12-12 19:00:00,2016-12-17 19:00:00,planned
Columbus Denois Creek - Buena Vista 138 kV L,2016-12-09 19:00:00,2016-12-18 19:00:00,planned
Ranch - Marshall Il 138 kV,2016-12-06 19:00:00,2016-12-13 19:00:00,planned
Wec 3 - Mcclellan-Adc 138 kV,2016-12-11 19:00:00,2016-12-14 19:00:00,planned
Lake Juliana - N Shore Beach 100 kV Cir. 1,2016-12-14 19:00:00,2016-12-18 19:00:00,planned
Ruby Street - Walsingham 138 kV Cir. 1,2016-12-06 19:00:00,2016-12-23 19:00:00,planned
Tristate - Faircrest 138 kV Ckt 1,2016-12-10 19:00:00,2016-12-29 19:00:00,planned
Rhome - Madows 230 kV Ckt 1,2016-12-08 19:00:00,2016-12-16 19:00:00,planned
Timberwolf - Richardson Collins Boulevard 138 kV Line 1,2016-12-12 19:00:00,2016-12-23 19:00:00,planned
Cypress - Wolf Crk Generator 138 kV,2016-12-10 19:00:00,2016-12-18 19:00:00,planned
West Moulton - Kalamazoo 100 kV Cir. 1,2016-12-08 19:00:00,2016-12-28 19:00:00,planned
Squamish - Pentagon 138 kV Line 1,2016-12-09 19:00:00,2016-12-18 19:00:00,planned
Tomac - Thorofare 138 kV Circuit 1,2016-12-08 19:00:00,2016-12-21 19:00:00,planned
Pinckad - Yeagertown 138 kV Ckt 1,2016-12-11 19:00:00,2016-12-20 19:00:00,planned
Midwind - Queensbury 138 kV line,2016-12-10 19:00:00,2016-12-12 19:00:00,planned
London - State 138 kV L,2016-12-14 19:00:00,2016-12-31 19:00:00,planned
Hazard - West Adamsville 138 kV #1,2016-12-09 19:00:00,2016-12-21 19:00:00,planned
Glen Head - Linton 138 kV,2016-12-07 19:00:00,2016-12-21 19:00:00,planned
Wapello - Narrows 138 kV line,2016-12-06 19:00:00,2016-12-24 19:00:00,planned
Columbia Energy Center Sc - Somis & Shellsom 100 kV,2016-01-17 08:00:00,2016-01-29 08:00:00,planned
Boscobel Muni - Evergreen 138 kV #1,2016-01-19 08:00:00,2016-02-07 08:00:00,planned
Monterey - Lake Of The Woods Dp 100 kV #1,2016-01-13 08:00:00,2016-01-15 08:00:00,planned
Pensacola - Macomb Substation 138 kV Circuit 1,2016-01-17 08:00:00,2016-02-06 08:00:00,planned
Morgantown - Chief 138 kV Ckt 1,2016-01-19 08:00:00,2016-01-24 08:00:00,planned
Keuka - Bridge 138 kV Ckt 2,2016-01-16 08:00:00,2016-01-20 08:00:00,planned
E. Whitley - Louisiana Pacific 138 kV #1,2016-01-15 08:00:00,2016-01-27 08:00:00,planned
Reenergy Black Riv - Dodge Park Engine No 1 100 kV,2016-01-16 08:00:00,2016-01-27 08:00:00,planned
Defrain - Mckellar 138 kV Cir. 1,2016-01-15 08:00:00,2016-01-29 08:00:00,planned
W Jax - Levittown Substation 138 kV Circuit 1,2016-01-11 08:00:00,2016-01-30 08:00:00,planned
State - Sabana Rande 6501 138 kV Line 1,2016-01-17 08:00:00,2016-01-25 08:00:00,planned
Line Creek Substation - Capri 230 kV Ckt 1,2016-01-13 08:00:00,2016-01-18 08:00:00,planned
Star Peak - Todhunter 100 kV Circuit 2,2016-01-14 08:00:00,2016-01-30 08:00:00,planned
Big Oaks - New Glarus 138 kV,2016-01-14 08:00:00,2016-01-17 08:00:00,planned
Flare Ave - Sub 7959 138 kV Cir. 1,2016-01-13 08:00:00,2016-01-23 08:00:00,planned
Silverbrook - Eden 138 kV Cir. 1,2016-01-12 08:00:00,2016-01-23 08:00:00,planned
Ramsey - New Lisbon 138 kV Circuit 1,2016-01-14 08:00:00,2016-01-16 08:00:00,planned
Santa Rose Geothermal - Centerville 100 kV #1,2016-01-15 08:00:00,2016-01-16 08:00:00,planned
Heardmont Substation - White Sands Missile Range 138 kV Cir. 1,2016-01-10 08:00:00,2016-01-16 08:00:00,planned
Laurel Substation - Crystal Springs 138 kV,2016-01-13 08:00:00,2016-01-14 08:00:00,planned
Plainfield S - Liberty 100 kV #1,2016-01-17 08:00:00,2016-01-19 08:00:00,planned
Ramer - Trinity Dam 100 kV,2016-01-19 08:00:00,2016-02-08 08:00:00,planned
Chattahoochee Energy Facility - Trentwood 345 kV #1,2016-01-19 08:00:00,2016-01-26 08:00:00,planned
Fairbury - Hecata 138 kV #1,2016-01-15 08:00:00,2016-01-21 08:00:00,planned
Idaho Springs - Drexel 138 kV Ckt 1,2016-01-14 08:00:00,2016-01-27 08:00:00,planned
Karn - Trezevant 345 kV,2016-01-14 08:00:00,2016-02-01 08:00:00,planned
Westcoast Cellufibre - Orange Riv 100 kV Ckt 1,2016-01-13 08:00:00,2016-01-22 08:00:00,planned
Beechwood - Colby City Of 100 kV #1,2016-01-18 08:00:00,2016-01-22 08:00:00,planned
Deer Vly - Scyene Rd 100 kV Circuit 1,2016-01-16 08:00:00,2016-01-18 08:00:00,planned
Norcross - Vernon 138 kV,2016-01-19 08:00:00,2016-02-01 08:00:00,planned
Barneys - Hood 138 kV Line 1,2016-01-18 08:00:00,2016-01-19 08:00:00,planned
Delsur Substation - Roberts Substation 138 kV,2016-01-12 08:00:00,2016-01-24 08:00:00,planned
Roe - St. Johns 138 kV,2016-01-18 08:00:00,2016-01-21 08:00:00,planned
Blueridge Substation - Canadian Hills Wind 138 kV Circuit 2,2016-01-19 08:00:00,2016-01-29 08:00:00,planned
Anton - Boulder Crk 138 kV #1,2016-01-11 08:00:00,2016-01-19 08:00:00,planned
Hamilton Hydro - Southwest Shreveport 100 kV L,2016-01-12 08:00:00,2016-01-24 08:00:00,planned
Calera T.S - Gilstrap 100 kV Line 2,2016-01-17 08:00:00,2016-01-27 08:00:00,planned
Volta 1 - West Shackelford 138 kV,2016-01-11 08:00:00,2016-01-27 08:00:00,planned
E Springfield - Bluebonnet 100 kV #1,2016-01-11 08:00:00,2016-01-17 08:00:00,planned
Lore - Oak Harbor 138 kV #1,2016-01-16 08:00:00,2016-01-19 08:00:00,planned
Wagenhals Substation - Green Mountain 138 kV Cir. 1,2016-01-13 08:00:00,2016-01-15 08:00:00,planned
Acec Calamus Substation - Hamilton Wolfe Rd 138 kV Ckt 1,2016-01-12 08:00:00,2016-01-31 08:00:00,planned
Sahtlam - Koda Biomass Plant Substation 138 kV Circuit 1,2016-01-16 08:00:00,2016-01-26 08:00:00,planned
Grant Avenue - Mitchell Northwest 138 kV Circuit 1,2016-01-15 08:00:00,2016-01-22 08:00:00,planned
Farrell - Ashfield 138 kV Cir. 1,2016-01-14 08:00:00,2016-01-23 08:00:00,planned
Moly Mills - Ellis Hydro 138 kV #1,2016-01-14 08:00:00,2016-01-15 08:00:00,planned
Western Fer - Williamsport 230 kV Cir. 1,2016-01-15 08:00:00,2016-01-29 08:00:00,planned
Monument - Weyerhauser 230 kV Ckt 1,2016-01-11 08:00:00,2016-01-17 08:00:00,planned
Batesville - Kerr Dam 138 kV,2016-01-12 08:00:00,2016-01-23 08:00:00,planned
Waterloo Solar Llc - Mt. Pleasant Substation 138 kV line,2016-01-15 08:00:00,2016-01-30 08:00:00,planned
Port Edwards Mill - Jacks Creek 100 kV Cir. 1,2016-01-13 08:00:00,2016-01-28 08:00:00,planned
Coachella City - Badoura 230115 Kv 138 kV Ckt 2,2016-01-11 08:00:00,2016-01-16 08:00:00,planned
Panguitch - Rhodendron Switching Substation 100 kV,2016-01-18 08:00:00,2016-01-26 08:00:00,planned
Bennetts Lane Substation - Sunnymeade 138 kV Ckt 1,2016-01-17 08:00:00,2016-01-18 08:00:00,planned
Thurmont - Catocin 138 kV Circuit 1,2016-01-12 08:00:00,2016-01-21 08:00:00,planned
Great Falls Rainbow - Panama 138 kV Line 1,2016-01-18 08:00:00,2016-02-01 08:00:00,planned
Wansley - Fishhawk 100 kV Cir. 2,2016-01-19 08:00:00,2016-02-01 08:00:00,planned
Wauzeka Substation - Thatcher Jct 138 kV L,2016-01-13 08:00:00,2016-02-01 08:00:00,planned
Electric Avenue Facility - E Bernard 138 kV Ckt 1,2016-01-11 08:00:00,2016-01-16 08:00:00,planned
Havilad - Scituate 100 kV Cir. 1,2016-01-11 08:00:00,2016-01-19 08:00:00,planned
W Plano - Masspower 100 kV Line 1,2016-01-18 08:00:00,2016-01-25 08:00:00,planned
Big Stone South - Pomerado 138 kV,2016-01-15 08:00:00,2016-01-20 08:00:00,planned
Cooper Ranch - North Tower 138 kV Ckt 1,2016-01-10 08:00:00,2016-01-14 08:00:00,planned
Orangevale - Karn 138 kV L,2016-01-11 08:00:00,2016-01-16 08:00:00,planned
Rosholt - Indiana University Of Pennsylvania 138 kV Line 1,2016-01-11 08:00:00,2016-01-20 08:00:00,planned
Pinckard - Yeagertown 138 kV Line,2016-01-13 08:00:00,2016-01-28 08:00:00,planned
Mcgill - Mattoon E 138 kV #1,2016-01-18 08:00:00,2016-01-26 08:00:00,planned
Terrora - Morris Cogeneration Llc 230 kV Line,2016-01-18 08:00:00,2016-01-30 08:00:00,planned
Mona - Truman 138 kV Ckt 1,2016-02-11 19:00:00,2016-02-16 19:00:00,planned
Rapids Energy Ctr - Brodie Lane 100 kV Line 1,2016-02-07 19:00:00,2016-02-13 19:00:00,planned
Stockton Hydro - Drum 100 kV,2016-02-09 19:00:00,2016-02-16 19:00:00,planned
Mckinley - Waynedale 100 kV,2016-02-13 19:00:00,2016-02-24 19:00:00,planned
Meadow Road - New Dover 138 kV Circuit 1,2016-02-05 19:00:00,2016-02-18 19:00:00,planned
Sierra Linda 1704 - Oberlin Oh 100 kV Line 1,2016-02-06 19:00:00,2016-02-17 19:00:00,planned
Jemez Jmec - Tahkenitch 138 kV,2016-02-04 19:00:00,2016-02-19 19:00:00,planned
Elsinore Tap - W Paintsville 138 kV Cir. 1,2016-02-08 19:00:00,2016-02-16 19:00:00,planned
Del Rosa - Moser Generating Sta 138 kV,2016-02-04 19:00:00,2016-02-23 19:00:00,planned
Imperial - Saltspring Tap 100 kV Circuit 2,2016-02-06 19:00:00,2016-02-10 19:00:00,planned
Bearskin - Barnhart 138 kV #1,2016-02-12 19:00:00,2016-02-20 19:00:00,planned
Williams Bros - Greenland Gap 345 kV Cir. 1,2016-02-13 19:00:00,2016-02-15 19:00:00,planned
Secord - Deltaport Tap 138 kV #1,2016-02-12 19:00:00,2016-02-14 19:00:00,planned
Pennsuco - Easown Road 230 kV,2016-02-07 19:00:00,2016-02-25 19:00:00,planned
Dunlavy - Betsy Layne 138 kV line,2016-02-06 19:00:00,2016-02-15 19:00:00,planned
Holt Switch - Eighteenth St 100 kV,2016-02-07 19:00:00,2016-02-09 19:00:00,planned
Arnold - Wateree Hydro 138 kV L,2016-02-06 19:00:00,2016-02-13 19:00:00,planned
Mouton - Palm 138 kV line,2016-02-12 19:00:00,2016-02-24 19:00:00,planned
Sutliff - Brawley 100 kV #1,2016-02-08 19:00:00,2016-02-22 19:00:00,planned
Woodland Tap - Henry Sta 138 kV Line 1,2016-02-05 19:00:00,2016-02-11 19:00:00,planned
High Bridge - Belfast 138 kV Ckt 1,2016-02-04 19:00:00,2016-02-10 19:00:00,planned
North Marion - Limerick 2 138 kV L,2016-02-07 19:00:00,2016-02-24 19:00:00,planned
Pepco 117 - Pepco Harvrd 138 kV Line,2016-02-13 19:00:00,2016-02-17 19:00:00,planned
Wascott - Wind Farm 138 kV Cir. 1,2016-02-09 19:00:00,2016-02-13 19:00:00,planned
Combee Rd - Beatrice Substation 100 kV,2016-02-08 19:00:00,2016-02-25 19:00:00,planned
Baileysville Substation - Mullensville 138 kV Circuit 1,2016-02-12 19:00:00,2016-02-14 19:00:00,planned
Chaparral - Kearneyville 345 kV Cir. 1,2016-02-13 19:00:00,2016-02-19 19:00:00,planned
La Conner - E Waynesboro 138 kV L,2016-02-07 19:00:00,2016-02-17 19:00:00,planned
Warrenville - White Heath 100 kV Circuit 1,2016-02-07 19:00:00,2016-02-13 19:00:00,planned
Giffin - Allegheny Energy Units 3 4 & 5 138 kV Circuit 1,2016-02-08 19:00:00,2016-02-27 19:00:00,planned
Vela Wind Interconnection - Riv St 100 kV Line 1,2016-02-13 19:00:00,2016-02-19 19:00:00,planned
Kenneth-Garfield - Dresden Drive 138 kV Ckt 1,2016-02-11 19:00:00,2016-02-15 19:00:00,planned
Liberty St - E B Harris Electric Generating Plant 138 kV Ckt 1,2016-02-13 19:00:00,2016-03-02 19:00:00,planned
Parkland - Rockledge 100 kV #1,2016-02-07 19:00:00,2016-02-21 19:00:00,planned
Pawtucket Power Associates - Fern Vly 100 kV,2016-02-04 19:00:00,2016-02-19 19:00:00,planned
Beulah - Normandy 100 kV #1,2016-02-13 19:00:00,2016-02-17 19:00:00,planned
N. Haven - Chicopee Hydroelectric Station 230 kV Line 1,2016-02-08 19:00:00,2016-02-20 19:00:00,planned
J Woodruff - Pine Grove 138 kV Cir. 1,2016-02-09 19:00:00,2016-02-22 19:00:00,planned
Stiles Sw Sta - Portuguez 138 kV,2016-02-04 19:00:00,2016-02-21 19:00:00,planned
Fitch Road Substation - Naguabo 2701 100 kV L,2016-02-05 19:00:00,2016-02-22 19:00:00,planned
Salinas Urbano Substation - Peetz 100 kV #1,2016-02-13 19:00:00,2016-02-26 19:00:00,planned
James De Young - Depsit 100 kV Circuit 2,2016-02-07 19:00:00,2016-02-24 19:00:00,planned
Leesburg Picciola - Limestone 138 kV line,2016-02-10 19:00:00,2016-02-29 19:00:00,planned
Kern Riv 3 - Cartersville 138 kV Cir. 1,2016-02-13 19:00:00,2016-02-29 19:00:00,planned
Passyunk - Callowhill 138 kV Circuit 1,2016-02-05 19:00:00,2016-02-19 19:00:00,planned
Chaffee Gas Recovery Substation - Keelers Substation 100 kV,2016-02-09 19:00:00,2016-02-23 19:00:00,planned
Havre Assinniboine - Roney 138 kV,2016-02-12 19:00:00,2016-02-26 19:00:00,planned
Parksville - Mid-Georgia Cogeneration Facility 100 kV,2016-02-08 19:00:00,2016-02-28 19:00:00,planned
Ce Turbo - Suter 100 kV Cir. 1,2016-02-09 19:00:00,2016-02-19 19:00:00,planned
Geysers Tap 7 - Georgia-Pacific Brewton Mill 100 kV Circuit 1,2016-02-06 19:00:00,2016-02-19 19:00:00,planned
Dover Sun Park - Mckee Run Substation 138 kV Ckt 1,2016-02-08 19:00:00,2016-02-19 19:00:00,planned
Pensacola - New Castle Substation 138 kV line,2016-02-09 19:00:00,2016-02-13 19:00:00,planned
Green Springs - Port Allen Hi 138 kV Cir. 1,2016-02-05 19:00:00,2016-02-12 19:00:00,planned
Stanly Terrace - Naval Air Sta 138 kV Ckt 1,2016-02-10 19:00:00,2016-02-23 19:00:00,planned
Thompson Peak Tap - Mon Vly Works 138 kV,2016-02-09 19:00:00,2016-02-13 19:00:00,planned
Bollingbrook - Capri 100 kV Cir. 1,2016-02-07 19:00:00,2016-02-26 19:00:00,planned
Greenwood Mi - Northampton Generating Company Lp 138 kV Cir. 1,2016-02-12 19:00:00,2016-02-16 19:00:00,planned
Acec Spring Lake - Hills Chapel 100 kV Ckt 1,2016-02-06 19:00:00,2016-02-17 19:00:00,planned
Lakeport - Las Lomas 138 kV #1,2016-02-06 19:00:00,2016-02-17 19:00:00,planned
Talenenergy Martins Crk Llc Lock Haven Substation - Bridge River 138 kV,2016-02-09 19:00:00,2016-02-28 19:00:00,planned
Blakeslee Jct - Candelaria Arenas 1718 138 kV Circuit 1,2016-02-04 19:00:00,2016-02-14 19:00:00,planned
Guayama Pds - South Eloise 100 kV L,2016-02-05 19:00:00,2016-02-15 19:00:00,planned
Iron Bridge - Galloway 138 kV Line 1,2016-02-10 19:00:00,2016-02-13 19:00:00,planned
Baird - W Jax 138 kV Line,2016-02-26 19:00:00,2016-03-05 19:00:00,planned
Vfw Park - Talenenergy Martins Crk Llc Harwood 345 kV Circuit 1,2016-03-02 19:00:00,2016-03-21 19:00:00,planned
North Cambridge - Manson 230 kV Line 3,2016-02-28 19:00:00,2016-03-08 19:00:00,planned
Taylor - Lucent Substation 100 kV Line 2,2016-03-02 19:00:00,2016-03-22 19:00:00,planned
Lynn Valley - Shelton 138 kV Circuit 1,2016-03-03 19:00:00,2016-03-06 19:00:00,planned
Pilot Knob - Washington 138 kV,2016-03-02 19:00:00,2016-03-05 19:00:00,planned
J Woodruff - Wec 3 138 kV Ckt 1,2016-02-24 19:00:00,2016-03-07 19:00:00,planned
Erath - Cullman Industrial 138 kV Cir. 1,2016-02-27 19:00:00,2016-03-13 19:00:00,planned
Aidlin Tap - Central Ferry 100 kV Line 1,2016-03-03 19:00:00,2016-03-06 19:00:00,planned
Potter Sta 2 - Burris Pit 138 kV #1,2016-03-02 19:00:00,2016-03-11 19:00:00,planned
Second Imperial Geothermal - Eddington 138 kV L,2016-02-28 19:00:00,2016-03-10 19:00:00,planned
Jarvis - Seaside 230 kV Cir. 1,2016-02-28 19:00:00,2016-03-07 19:00:00,planned
Eld Inlet - Blackstone Substation 138 kV Cir. 1,2016-02-26 19:00:00,2016-03-08 19:00:00,planned
Ponca City - West Ina 138 kV #1,2016-02-29 19:00:00,2016-03-18 19:00:00,planned
Osceola - Mount Tom 138 kV,2016-02-24 19:00:00,2016-03-05 19:00:00,planned
Watertown Power Plant - North Fork Dam 138 kV,2016-03-03 19:00:00,2016-03-10 19:00:00,planned
Mentone - Phillips 138 kV Cir. 1,2016-02-29 19:00:00,2016-03-11 19:00:00,planned
Centerville Sw - Frostkraft 100 kV Line 1,2016-02-28 19:00:00,2016-03-09 19:00:00,planned
East Akron - W Canton 230 kV Line 1,2016-02-26 19:00:00,2016-03-11 19:00:00,planned
Pontchartrain Park - Big Meadows 230 kV Line 1,2016-03-01 19:00:00,2016-03-19 19:00:00,planned
Ripple - Crane 138 kV Cir. 1,2016-02-24 19:00:00,2016-03-09 19:00:00,planned
Gastonia Duke St - Oak Green Substation 138 kV,2016-02-28 19:00:00,2016-03-13 19:00:00,planned
Mcpherson 3 - Burgess Biopower 138 kV Cir. 1,2016-02-25 19:00:00,2016-03-15 19:00:00,planned
La Vernia - Pierremont 100 kV Circuit 1,2016-02-29 19:00:00,2016-03-18 19:00:00,planned
Peoria - Priceville 345 kV Circuit 1,2016-02-23 19:00:00,2016-03-08 19:00:00,planned
Young Rw - 20 Plant 100 kV #1,2016-02-26 19:00:00,2016-02-28 19:00:00,planned
Cascade Steel Substation - Mi-Wuk 100 kV Ckt 3,2016-02-23 19:00:00,2016-03-05 19:00:00,planned
Granville - Waveland 138 kV,2016-02-24 19:00:00,2016-03-01 19:00:00,planned
Gove - Sunderland Substation 138 kV Cir. 1,2016-02-27 19:00:00,2016-03-16 19:00:00,planned
Speedway - Red Tail 138 kV Circuit 1,2016-02-26 19:00:00,2016-03-01 19:00:00,planned
Electrical - Woodhaven 100 kV,2016-03-03 19:00:00,2016-03-12 19:00:00,planned
Gouldcity Sw Sta - Cavendish 138 kV,2016-03-01 19:00:00,2016-03-06 19:00:00,planned
Poston - Mercer 345 kV Circuit 1,2016-02-25 19:00:00,2016-03-08 19:00:00,planned
Imperial - Roundpond Substation 100 kV #1,2016-02-27 19:00:00,2016-03-15 19:00:00,planned
Beaumont - Eustis 100 kV Ckt 1,2016-02-29 19:00:00,2016-03-07 19:00:00,planned
Hiawatha - St Clud 100 kV Cir. 1,2016-02-29 19:00:00,2016-03-16 19:00:00,planned
Cumberland - Packard 138 kV Line 1,2016-02-28 19:00:00,2016-03-12 19:00:00,planned
The Mosaic Company Plant City Facility - St. Augustine 138 kV #1,2016-03-01 19:00:00,2016-03-12 19:00:00,planned
Rio Lina - Washington Park Ds 100 kV,2016-02-24 19:00:00,2016-03-01 19:00:00,planned
Montgomery Village - Monta Vista Upper 138 kV Circuit 1,2016-02-29 19:00:00,2016-03-16 19:00:00,planned
Plainfield Renewable Energy Llc - Kirtland Tap Substation 138 kV #1,2016-02-26 19:00:00,2016-03-07 19:00:00,planned
Shenndoah - Barnesville 138 kV Circuit 1,2016-02-29 19:00:00,2016-03-15 19:00:00,planned
Ocotillo - Flagstaff 138 kV Cir. 2,2016-02-28 19:00:00,2016-03-17 19:00:00,planned
Delaney - Kieler 138 kV line,2016-03-02 19:00:00,2016-03-13 19:00:00,planned
Silvergate - Swede Switches 138 kV #1,2016-03-03 19:00:00,2016-03-07 19:00:00,planned
Middlesboro - Winston Substation 100 kV Ckt 1,2016-02-26 19:00:00,2016-03-09 19:00:00,planned
Bettas Road - Banning 138 kV Ckt 1,2016-03-02 19:00:00,2016-03-13 19:00:00,planned
Tropico - Kings Fork 138 kV #1,2016-02-24 19:00:00,2016-03-11 19:00:00,planned
Ta53 Substation - Victoria Tc 7001-7007-7008 138 kV Cir. 1,2016-03-03 19:00:00,2016-03-16 19:00:00,planned
High Ridge - Park Ave 138 kV #1,2016-02-28 19:00:00,2016-03-07 19:00:00,planned
Steed Rd - Waitsburg 138 kV,2016-03-03 19:00:00,2016-03-17 19:00:00,planned
Medtronic - Merriam Park 138 kV #1,2016-03-03 19:00:00,2016-03-09 19:00:00,planned
Juneau - Mill 138 kV #1,2016-02-23 19:00:00,2016-02-29 19:00:00,planned
Dorothy - Fountain City Substation 138 kV L,2016-02-29 19:00:00,2016-03-13 19:00:00,planned
Bridgehampton - S Mission 100 kV Ckt 1,2016-02-28 19:00:00,2016-03-09 19:00:00,planned
Denny Terrace - Blackjack 138 kV Circuit 1,2016-03-02 19:00:00,2016-03-12 19:00:00,planned
Pomelo - Rio Brav Poso Substation 138 kV #1,2016-03-02 19:00:00,2016-03-15 19:00:00,planned
W Somrville - North Gatlinburg 138 kV Cir. 1,2016-02-24 19:00:00,2016-03-10 19:00:00,planned
Mason Crk - Rocky Rd Power Llc 230 kV,2016-02-26 19:00:00,2016-03-04 19:00:00,planned
Plum - Mcclure 138 kV,2016-02-26 19:00:00,2016-03-09 19:00:00,planned
Round Rock Substation - Bracketville 138 kV Circuit 1,2016-02-29 19:00:00,2016-03-13 19:00:00,planned
Acb Energy Parntners Llc - Mtf Cogen - Viridity Energy Solutions Acua 138 kV Line 1,2016-04-02 08:00:00,2016-04-04 08:00:00,planned
Hughson - Jennings Lodge 138 kV,2016-04-04 08:00:00,2016-04-24 08:00:00,planned
New Iberia - Lochern 138 kV Ckt 1,2016-04-06 08:00:00,2016-04-25 08:00:00,planned
Western Michigan University Power Plant - Pakview Battery 100 kV Cir. 1,2016-04-03 08:00:00,2016-04-10 08:00:00,planned
Deltona Substation - Krumkill 100 kV Circuit 1,2016-04-01 08:00:00,2016-04-19 08:00:00,planned
Brinkley East - Punta Gorda Substation 138 kV Circuit 1,2016-03-30 08:00:00,2016-04-16 08:00:00,planned
Charlton St - Revelstoke 138 kV,2016-04-03 08:00:00,2016-04-12 08:00:00,planned
Ellison - Exceksuir 100 kV,2016-04-02 08:00:00,2016-04-05 08:00:00,planned
Secord - Deltaport Tap Substation 138 kV,2016-04-01 08:00:00,2016-04-07 08:00:00,planned
Leisure Village - Osceola 138 kV Circuit 1,2016-04-02 08:00:00,2016-04-05 08:00:00,planned
Campbell - Mac Hts 138 kV Circuit 1,2016-03-30 08:00:00,2016-04-17 08:00:00,planned
Bethesda - Oliver St 138 kV #1,2016-03-29 08:00:00,2016-04-09 08:00:00,planned
Desert Springs - Fisk St 230 kV Line 1,2016-04-01 08:00:00,2016-04-12 08:00:00,planned
Latrobe - Minot Wind Project 138 kV Cir. 1,2016-03-28 08:00:00,2016-04-04 08:00:00,planned
